,Report_Date,China_guizhou_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
97,2020-04-28,147,15.876499532823969,73.34376106784393,True,98,146.68752213348077,146.6875221356878
98,2020-04-29,147,15.876499532823969,73.34376106784393,True,99,146.6875221340584,146.6875221356878
99,2020-04-30,147,15.876499532823969,73.34376106784393,True,100,146.68752213448488,146.6875221356878
100,2020-05-01,147,15.876499532823969,73.34376106784393,True,101,146.68752213479974,146.6875221356878
101,2020-05-02,147,15.876499532823969,73.34376106784393,True,102,146.6875221350322,146.6875221356878
102,2020-05-03,147,15.876499532823969,73.34376106784393,True,103,146.68752213520378,146.6875221356878
103,2020-05-04,147,15.876499532823969,73.34376106784393,True,104,146.68752213533048,146.6875221356878
104,2020-05-05,147,15.876499532823969,73.34376106784393,True,105,146.68752213542402,146.6875221356878
105,2020-05-06,147,15.876499532823969,73.34376106784393,True,106,146.68752213549308,146.6875221356878
106,2020-05-07,147,15.876499532823969,73.34376106784393,True,107,146.68752213554404,146.6875221356878
107,2020-05-08,147,15.876499532823969,73.34376106784393,True,108,146.6875221355817,146.6875221356878
108,2020-05-09,147,15.876499532823969,73.34376106784393,True,109,146.6875221356095,146.6875221356878
109,2020-05-10,147,15.876499532823969,73.34376106784393,True,110,146.68752213563,146.6875221356878
110,2020-05-11,147,15.876499532823969,73.34376106784393,True,111,146.6875221356451,146.6875221356878
111,2020-05-12,147,15.876499532823969,73.34376106784393,True,112,146.68752213565634,146.6875221356878
112,2020-05-13,147,15.876499532823969,73.34376106784393,True,113,146.68752213566458,146.6875221356878
113,2020-05-14,147,15.876499532823969,73.34376106784393,True,114,146.68752213567066,146.6875221356878
114,2020-05-15,147,15.876499532823969,73.34376106784393,True,115,146.68752213567515,146.6875221356878
115,2020-05-16,147,15.876499532823969,73.34376106784393,True,116,146.68752213567848,146.6875221356878
116,2020-05-17,147,15.876499532823969,73.34376106784393,True,117,146.68752213568095,146.6875221356878
117,2020-05-18,147,15.876499532823969,73.34376106784393,True,118,146.68752213568274,146.6875221356878
118,2020-05-19,147,15.876499532823969,73.34376106784393,True,119,146.68752213568408,146.6875221356878
119,2020-05-20,147,15.876499532823969,73.34376106784393,True,120,146.6875221356851,146.6875221356878
120,2020-05-21,147,15.876499532823969,73.34376106784393,True,121,146.6875221356858,146.6875221356878
121,2020-05-22,147,15.876499532823969,73.34376106784393,True,122,146.68752213568632,146.6875221356878
122,2020-05-23,147,15.876499532823969,73.34376106784393,True,123,146.68752213568675,146.6875221356878
