,Report_Date,Oman_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
34,2020-02-25,2,84.4220349533262,664.2972897271396,False,35,2.7207280018810365,1328.594579454279
35,2020-02-26,4,84.4220349533262,664.2972897271396,False,36,3.0828435974115975,1328.594579454279
36,2020-02-27,4,84.4220349533262,664.2972897271396,False,37,3.493028035978195,1328.594579454279
37,2020-02-28,4,84.4220349533262,664.2972897271396,False,38,3.957626172386611,1328.594579454279
38,2020-02-29,6,84.4220349533262,664.2972897271396,False,39,4.483810141840583,1328.594579454279
39,2020-03-01,6,84.4220349533262,664.2972897271396,False,40,5.079684330952473,1328.594579454279
40,2020-03-02,6,84.4220349533262,664.2972897271396,False,41,5.754402844415836,1328.594579454279
41,2020-03-03,12,84.4220349533262,664.2972897271396,False,42,6.5183007171469685,1328.594579454279
42,2020-03-04,15,84.4220349533262,664.2972897271396,False,43,7.383040175079373,1328.594579454279
43,2020-03-05,16,84.4220349533262,664.2972897271396,False,44,8.36177327842149,1328.594579454279
44,2020-03-06,16,84.4220349533262,664.2972897271396,False,45,9.469322278577815,1328.594579454279
45,2020-03-07,16,84.4220349533262,664.2972897271396,False,46,10.722378970535475,1328.594579454279
46,2020-03-08,16,84.4220349533262,664.2972897271396,False,47,12.139724209023157,1328.594579454279
47,2020-03-09,16,84.4220349533262,664.2972897271396,False,48,13.742468557303907,1328.594579454279
48,2020-03-10,18,84.4220349533262,664.2972897271396,False,49,15.554314724804529,1328.594579454279
49,2020-03-11,18,84.4220349533262,664.2972897271396,False,50,17.601841990327106,1328.594579454279
50,2020-03-12,18,84.4220349533262,664.2972897271396,False,51,19.91481216054437,1328.594579454279
51,2020-03-13,19,84.4220349533262,664.2972897271396,False,52,22.526495730104536,1328.594579454279
52,2020-03-14,19,84.4220349533262,664.2972897271396,False,53,25.47401573282053,1328.594579454279
53,2020-03-15,22,84.4220349533262,664.2972897271396,False,54,28.798705237685404,1328.594579454279
54,2020-03-16,22,84.4220349533262,664.2972897271396,False,55,32.546472476233795,1328.594579454279
55,2020-03-17,24,84.4220349533262,664.2972897271396,False,56,36.7681651117889,1328.594579454279
56,2020-03-18,39,84.4220349533262,664.2972897271396,False,57,41.51992209913092,1328.594579454279
57,2020-03-19,48,84.4220349533262,664.2972897271396,False,58,46.863497865515775,1328.594579454279
58,2020-03-20,48,84.4220349533262,664.2972897271396,False,59,52.86653912061047,1328.594579454279
59,2020-03-21,52,84.4220349533262,664.2972897271396,False,60,59.602789460031865,1328.594579454279
60,2020-03-22,55,84.4220349533262,664.2972897271396,False,61,67.15219111075348,1328.594579454279
61,2020-03-23,66,84.4220349533262,664.2972897271396,False,62,75.60084681303053,1328.594579454279
62,2020-03-24,84,84.4220349533262,664.2972897271396,False,63,85.04079820749395,1328.594579454279
63,2020-03-25,99,84.4220349533262,664.2972897271396,False,64,95.56957063540744,1328.594579454279
64,2020-03-26,109,84.4220349533262,664.2972897271396,False,65,107.2894286227909,1328.594579454279
65,2020-03-27,131,84.4220349533262,664.2972897271396,False,66,120.30628242713802,1328.594579454279
66,2020-03-28,152,84.4220349533262,664.2972897271396,False,67,134.7281850932457,1328.594579454279
67,2020-03-29,167,84.4220349533262,664.2972897271396,False,68,150.66336299592902,1328.594579454279
68,2020-03-30,179,84.4220349533262,664.2972897271396,False,69,168.21773257768157,1328.594579454279
69,2020-03-31,192,84.4220349533262,664.2972897271396,False,70,187.4918737481891,1328.594579454279
70,2020-04-01,210,84.4220349533262,664.2972897271396,False,71,208.5774578793072,1328.594579454279
71,2020-04-02,231,84.4220349533262,664.2972897271396,False,72,231.55316666513275,1328.594579454279
72,2020-04-03,252,84.4220349533262,664.2972897271396,False,73,256.4801874789789,1328.594579454279
73,2020-04-04,277,84.4220349533262,664.2972897271396,False,74,283.3974298351629,1328.594579454279
74,2020-04-05,298,84.4220349533262,664.2972897271396,False,75,312.3166726230128,1328.594579454279
75,2020-04-06,331,84.4220349533262,664.2972897271396,False,76,343.2179168931456,1328.594579454279
76,2020-04-07,371,84.4220349533262,664.2972897271396,False,77,376.0452755984218,1328.594579454279
77,2020-04-08,419,84.4220349533262,664.2972897271396,False,78,410.70376933173054,1328.594579454279
78,2020-04-09,457,84.4220349533262,664.2972897271396,False,79,447.0574046102842,1328.594579454279
79,2020-04-10,484,84.4220349533262,664.2972897271396,False,80,484.9288788388983,1328.594579454279
