,Report_Date,Western Sahara_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
51,2020-03-13,0,0,78.17533246400369,3.3457819050624376,True,52,0.13876631167094017,6.6905657671419805
52,2020-03-14,0,0,78.17533246400369,3.3457819050624376,True,53,0.16025670071599682,6.6905657671419805
53,2020-03-15,0,0,78.17533246400369,3.3457819050624376,True,54,0.18498130025895504,6.6905657671419805
54,2020-03-16,0,0,78.17533246400369,3.3457819050624376,True,55,0.21339580963635926,6.6905657671419805
55,2020-03-17,0,0,78.17533246400369,3.3457819050624376,True,56,0.24600997392662977,6.6905657671419805
56,2020-03-18,0,0,78.17533246400369,3.3457819050624376,True,57,0.2833906439283718,6.6905657671419805
57,2020-03-19,0,0,78.17533246400369,3.3457819050624376,True,58,0.32616380385323307,6.6905657671419805
58,2020-03-20,0,0,78.17533246400369,3.3457819050624376,True,59,0.37501506083309905,6.6905657671419805
59,2020-03-21,0,0,78.17533246400369,3.3457819050624376,True,60,0.43068797158148814,6.6905657671419805
60,2020-03-22,0,0,78.17533246400369,3.3457819050624376,True,61,0.4939794610570434,6.6905657671419805
61,2020-03-23,0,0,78.17533246400369,3.3457819050624376,True,62,0.5657314798648889,6.6905657671419805
62,2020-03-24,0,0,78.17533246400369,3.3457819050624376,True,63,0.6468179728878802,6.6905657671419805
63,2020-03-25,0,0,78.17533246400369,3.3457819050624376,True,64,0.7381262212510864,6.6905657671419805
64,2020-03-26,0,0,78.17533246400369,3.3457819050624376,True,65,0.8405317115974988,6.6905657671419805
65,2020-03-27,0,0,78.17533246400369,3.3457819050624376,True,66,0.9548659253072129,6.6905657671419805
66,2020-03-28,0,0,78.17533246400369,3.3457819050624376,True,67,1.0818768705582988,6.6905657671419805
67,2020-03-29,0,0,78.17533246400369,3.3457819050624376,True,68,1.2221828367796348,6.6905657671419805
68,2020-03-30,0,0,78.17533246400369,3.3457819050624376,True,69,1.3762207434947975,6.6905657671419805
69,2020-03-31,0,0,78.17533246400369,3.3457819050624376,True,70,1.5441915489349989,6.6905657671419805
70,2020-04-01,0,0,78.17533246400369,3.3457819050624376,True,71,1.7260063804108738,6.6905657671419805
71,2020-04-02,0,0,78.17533246400369,3.3457819050624376,True,72,1.9212381766715463,6.6905657671419805
72,2020-04-03,0,0,78.17533246400369,3.3457819050624376,True,73,2.129084452703271,6.6905657671419805
73,2020-04-04,0,0,78.17533246400369,3.3457819050624376,True,74,2.3483470337355166,6.6905657671419805
74,2020-04-05,4,4,78.17533246400369,3.3457819050624376,True,75,2.5774340066187373,6.6905657671419805
75,2020-04-06,4,4,78.17533246400369,3.3457819050624376,True,76,2.814387559766316,6.6905657671419805
76,2020-04-07,4,4,78.17533246400369,3.3457819050624376,True,77,3.0569388736949645,6.6905657671419805
77,2020-04-08,4,4,78.17533246400369,3.3457819050624376,True,78,3.3025880670271617,6.6905657671419805
78,2020-04-09,4,4,78.17533246400369,3.3457819050624376,True,79,3.5487039023577345,6.6905657671419805
79,2020-04-10,4,4,78.17533246400369,3.3457819050624376,True,80,3.7926351407775423,6.6905657671419805
80,2020-04-11,4,4,78.17533246400369,3.3457819050624376,True,81,4.031823695899332,6.6905657671419805
81,2020-04-12,6,6,78.17533246400369,3.3457819050624376,True,82,4.263909464892276,6.6905657671419805
82,2020-04-13,6,6,78.17533246400369,3.3457819050624376,True,83,4.486817967467132,6.6905657671419805
83,2020-04-14,6,6,78.17533246400369,3.3457819050624376,True,84,4.698824421770324,6.6905657671419805
84,2020-04-15,6,6,78.17533246400369,3.3457819050624376,True,85,4.898591090033574,6.6905657671419805
85,2020-04-16,6,6,78.17533246400369,3.3457819050624376,True,86,5.085178000851743,6.6905657671419805
86,2020-04-17,6,6,78.17533246400369,3.3457819050624376,True,87,5.2580299361709075,6.6905657671419805
87,2020-04-18,6,6,78.17533246400369,3.3457819050624376,True,88,5.416944491893897,6.6905657671419805
88,2020-04-19,6,6,78.17533246400369,3.3457819050624376,True,89,5.562026954524167,6.6905657671419805
89,2020-04-20,6,6,78.17533246400369,3.3457819050624376,True,90,5.693637767797175,6.6905657671419805
90,2020-04-21,6,6,78.17533246400369,3.3457819050624376,True,91,5.812337716076085,6.6905657671419805
91,2020-04-22,6,6,78.17533246400369,3.3457819050624376,True,92,5.918834900951916,6.6905657671419805
92,2020-04-23,6,1,78.17533246400369,3.3457819050624376,True,93,6.013936391479675,6.6905657671419805
93,2020-04-24,6,1,78.17533246400369,3.3457819050624376,True,94,6.098506284101882,6.6905657671419805
94,2020-04-25,6,1,78.17533246400369,3.3457819050624376,True,95,6.173430938568389,6.6905657671419805
95,2020-04-26,6,1,78.17533246400369,3.3457819050624376,True,96,6.239591416045715,6.6905657671419805
96,2020-04-27,6,1,78.17533246400369,3.3457819050624376,True,97,6.29784263898625,6.6905657671419805
97,2020-04-28,6,1,78.17533246400369,3.3457819050624376,True,98,6.348998491339751,6.6905657671419805
98,2020-04-29,6,1,78.17533246400369,3.3457819050624376,True,99,6.393821939592741,6.6905657671419805
99,2020-04-30,6,1,78.17533246400369,3.3457819050624376,True,100,6.433019234413643,6.6905657671419805
100,2020-05-01,6,1,78.17533246400369,3.3457819050624376,True,101,6.4672373083978,6.6905657671419805
101,2020-05-02,6,1,78.17533246400369,3.3457819050624376,True,102,6.4970635845085685,6.6905657671419805
102,2020-05-03,6,1,78.17533246400369,3.3457819050624376,True,103,6.523027527914887,6.6905657671419805
103,2020-05-04,6,1,78.17533246400369,3.3457819050624376,True,104,6.545603394501795,6.6905657671419805
104,2020-05-05,6,1,78.17533246400369,3.3457819050624376,True,105,6.565213742218217,6.6905657671419805
105,2020-05-06,6,1,78.17533246400369,3.3457819050624376,True,106,6.582233371211767,6.6905657671419805
106,2020-05-07,6,1,78.17533246400369,3.3457819050624376,True,107,6.596993443250705,6.6905657671419805
107,2020-05-08,6,1,78.17533246400369,3.3457819050624376,True,108,6.609785600210053,6.6905657671419805
108,2020-05-09,6,1,78.17533246400369,3.3457819050624376,True,109,6.620865956575001,6.6905657671419805
109,2020-05-10,6,1,78.17533246400369,3.3457819050624376,True,110,6.6304588837564165,6.6905657671419805
110,2020-05-11,6,0,78.17533246400369,3.3457819050624376,True,111,6.638760536479606,6.6905657671419805
111,2020-05-12,6,0,78.17533246400369,3.3457819050624376,True,112,6.645942095507936,6.6905657671419805
112,2020-05-13,6,0,78.17533246400369,3.3457819050624376,True,113,6.65215271822687,6.6905657671419805
113,2020-05-14,6,0,78.17533246400369,3.3457819050624376,True,114,6.657522200633726,6.6905657671419805
114,2020-05-15,6,0,78.17533246400369,3.3457819050624376,True,115,6.662163362297205,6.6905657671419805
115,2020-05-16,6,0,78.17533246400369,3.3457819050624376,True,116,6.666174170876632,6.6905657671419805
116,2020-05-17,6,0,78.17533246400369,3.3457819050624376,True,117,6.66963962562319,6.6905657671419805
117,2020-05-18,6,0,78.17533246400369,3.3457819050624376,True,118,6.672633420546725,6.6905657671419805
118,2020-05-19,6,0,78.17533246400369,3.3457819050624376,True,119,6.6752194080976555,6.6905657671419805
119,2020-05-20,6,0,78.17533246400369,3.3457819050624376,True,120,6.677452883642606,6.6905657671419805
120,2020-05-21,6,0,78.17533246400369,3.3457819050624376,True,121,6.679381709970116,6.6905657671419805
121,2020-05-22,6,0,78.17533246400369,3.3457819050624376,True,122,6.681047299742018,6.6905657671419805
122,2020-05-23,6,0,78.17533246400369,3.3457819050624376,True,123,6.682485472345256,6.6905657671419805
123,2020-05-24,9,3,78.17533246400369,3.3457819050624376,True,124,6.683727200093863,6.6905657671419805
124,2020-05-25,9,3,78.17533246400369,3.3457819050624376,True,125,6.684799257246886,6.6905657671419805
125,2020-05-26,9,2,78.17533246400369,3.3457819050624376,True,126,6.685724783887403,6.6905657671419805
126,2020-05-27,9,2,78.17533246400369,3.3457819050624376,True,127,6.686523775376134,6.6905657671419805
127,2020-05-28,9,2,78.17533246400369,3.3457819050624376,True,128,6.687213506864349,6.6905657671419805
