,Report_Date,France_saint barthelemy_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
76,2020-04-07,6,59.61765965039339,3.262362773536547,True,77,5.818977730974977,6.476547321179133
77,2020-04-08,6,59.61765965039339,3.262362773536547,True,78,5.8918135356882475,6.476547321179133
78,2020-04-09,6,59.61765965039339,3.262362773536547,True,79,5.957864681965059,6.476547321179133
79,2020-04-10,6,59.61765965039339,3.262362773536547,True,80,6.017615978104364,6.476547321179133
80,2020-04-11,6,59.61765965039339,3.262362773536547,True,81,6.071548115559085,6.476547321179133
81,2020-04-12,6,59.61765965039339,3.262362773536547,True,82,6.120130107158029,6.476547321179133
82,2020-04-13,6,59.61765965039339,3.262362773536547,True,83,6.1638135503699285,6.476547321179133
83,2020-04-14,6,59.61765965039339,3.262362773536547,True,84,6.20302848358354,6.476547321179133
84,2020-04-15,6,59.61765965039339,3.262362773536547,True,85,6.238180595812375,6.476547321179133
85,2020-04-16,6,59.61765965039339,3.262362773536547,True,86,6.269649557488694,6.476547321179133
86,2020-04-17,6,59.61765965039339,3.262362773536547,True,87,6.297788256955752,6.476547321179133
87,2020-04-18,6,59.61765965039339,3.262362773536547,True,88,6.322922749796289,6.476547321179133
88,2020-04-19,6,59.61765965039339,3.262362773536547,True,89,6.345352753150051,6.476547321179133
89,2020-04-20,6,59.61765965039339,3.262362773536547,True,90,6.365352542468389,6.476547321179133
