,Report_Date,Canada_manitoba_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
48,2020-03-10,0,73.70120961105324,157.1337545386067,True,49,6.493297785705698,303.3771752666341
49,2020-03-11,0,73.70120961105324,157.1337545386067,True,50,7.564710694315448,303.3771752666341
50,2020-03-12,0,73.70120961105324,157.1337545386067,True,51,8.807850580606047,303.3771752666341
51,2020-03-13,4,73.70120961105324,157.1337545386067,True,52,10.248454388889702,303.3771752666341
52,2020-03-14,4,73.70120961105324,157.1337545386067,True,53,11.915490703023881,303.3771752666341
53,2020-03-15,4,73.70120961105324,157.1337545386067,True,54,13.841345324192535,303.3771752666341
54,2020-03-16,7,73.70120961105324,157.1337545386067,True,55,16.061932768585397,303.3771752666341
55,2020-03-17,8,73.70120961105324,157.1337545386067,True,56,18.616696233586815,303.3771752666341
56,2020-03-18,15,73.70120961105324,157.1337545386067,True,57,21.548449578325865,303.3771752666341
57,2020-03-19,17,73.70120961105324,157.1337545386067,True,58,24.90300597756059,303.3771752666341
58,2020-03-20,17,73.70120961105324,157.1337545386067,True,59,28.72853049958902,303.3771752666341
59,2020-03-21,18,73.70120961105324,157.1337545386067,True,60,33.07454998917217,303.3771752666341
60,2020-03-22,20,73.70120961105324,157.1337545386067,True,61,37.99055613500882,303.3771752666341
61,2020-03-23,20,73.70120961105324,157.1337545386067,True,62,43.52414998161199,303.3771752666341
62,2020-03-24,21,73.70120961105324,157.1337545386067,True,63,49.71870223921843,303.3771752666341
63,2020-03-25,35,73.70120961105324,157.1337545386067,True,64,56.61054692865519,303.3771752666341
64,2020-03-26,36,73.70120961105324,157.1337545386067,True,65,64.22578782828876,303.3771752666341
65,2020-03-27,39,73.70120961105324,157.1337545386067,True,66,72.57687611582641,303.3771752666341
66,2020-03-28,64,73.70120961105324,157.1337545386067,True,67,81.65920656053326,303.3771752666341
67,2020-03-29,72,73.70120961105324,157.1337545386067,True,68,91.44806521203394,303.3771752666341
68,2020-03-30,96,73.70120961105324,157.1337545386067,True,69,101.89632415533299,303.3771752666341
69,2020-03-31,103,73.70120961105324,157.1337545386067,True,70,112.9332955189268,303.3771752666341
70,2020-04-01,127,73.70120961105324,157.1337545386067,True,71,124.46510668984043,303.3771752666341
71,2020-04-02,167,73.70120961105324,157.1337545386067,True,72,136.37683070739152,303.3771752666341
72,2020-04-03,182,73.70120961105324,157.1337545386067,True,73,148.53640662568316,303.3771752666341
73,2020-04-04,182,73.70120961105324,157.1337545386067,True,74,160.80014201480103,303.3771752666341
74,2020-04-05,203,73.70120961105324,157.1337545386067,True,75,173.0193495567081,303.3771752666341
75,2020-04-06,203,73.70120961105324,157.1337545386067,True,76,185.04748496226088,303.3771752666341
76,2020-04-07,217,73.70120961105324,157.1337545386067,True,77,196.74706876359443,303.3771752666341
77,2020-04-08,217,73.70120961105324,157.1337545386067,True,78,207.99571125658025,303.3771752666341
78,2020-04-09,221,73.70120961105324,157.1337545386067,True,79,218.6907086636313,303.3771752666341
79,2020-04-10,230,73.70120961105324,157.1337545386067,True,80,228.75190275164016,303.3771752666341
80,2020-04-11,243,73.70120961105324,157.1337545386067,True,81,238.1227440287456,303.3771752666341
81,2020-04-12,242,73.70120961105324,157.1337545386067,True,82,246.76971981757654,303.3771752666341
82,2020-04-13,246,73.70120961105324,157.1337545386067,True,83,254.68046709495607,303.3771752666341
83,2020-04-14,246,73.70120961105324,157.1337545386067,True,84,261.8609710334371,303.3771752666341
84,2020-04-15,246,73.70120961105324,157.1337545386067,True,85,268.33225833150294,303.3771752666341
