,Report_Date,Lebanon_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
51,2020-03-13,77,72.47886843870612,440.1954148126619,True,52,126.99865801221085,875.8479793808722
52,2020-03-14,93,72.47886843870612,440.1954148126619,True,53,136.74228323621642,875.8479793808722
53,2020-03-15,110,72.47886843870612,440.1954148126619,True,54,147.08751397897555,875.8479793808722
54,2020-03-16,110,72.47886843870612,440.1954148126619,True,55,158.04907071189356,875.8479793808722
55,2020-03-17,120,72.47886843870612,440.1954148126619,True,56,169.63854974049733,875.8479793808722
56,2020-03-18,133,72.47886843870612,440.1954148126619,True,57,181.86390276396332,875.8479793808722
57,2020-03-19,157,72.47886843870612,440.1954148126619,True,58,194.72891604807117,875.8479793808722
58,2020-03-20,163,72.47886843870612,440.1954148126619,True,59,208.23270386846727,875.8479793808722
59,2020-03-21,187,72.47886843870612,440.1954148126619,True,60,222.3692329810471,875.8479793808722
60,2020-03-22,248,72.47886843870612,440.1954148126619,True,61,237.12689655703093,875.8479793808722
61,2020-03-23,267,72.47886843870612,440.1954148126619,True,62,252.48815708338702,875.8479793808722
62,2020-03-24,318,72.47886843870612,440.1954148126619,True,63,268.4292779778962,875.8479793808722
63,2020-03-25,333,72.47886843870612,440.1954148126619,True,64,284.92016292673685,875.8479793808722
64,2020-03-26,368,72.47886843870612,440.1954148126619,True,65,301.92432008850983,875.8479793808722
65,2020-03-27,391,72.47886843870612,440.1954148126619,True,66,319.3989652553669,875.8479793808722
66,2020-03-28,412,72.47886843870612,440.1954148126619,True,67,337.2952738384456,875.8479793808722
67,2020-03-29,438,72.47886843870612,440.1954148126619,True,68,355.55878627050976,875.8479793808722
68,2020-03-30,446,72.47886843870612,440.1954148126619,True,69,374.129965318493,875.8479793808722
69,2020-03-31,470,72.47886843870612,440.1954148126619,True,70,392.94489719685464,875.8479793808722
70,2020-04-01,479,72.47886843870612,440.1954148126619,True,71,411.93612167382753,875.8479793808722
71,2020-04-02,494,72.47886843870612,440.1954148126619,True,72,431.0335700202523,875.8479793808722
72,2020-04-03,508,72.47886843870612,440.1954148126619,True,73,450.1655841262307,875.8479793808722
73,2020-04-04,520,72.47886843870612,440.1954148126619,True,74,469.2599858278873,875.8479793808722
74,2020-04-05,527,72.47886843870612,440.1954148126619,True,75,488.24516278577727,875.8479793808722
75,2020-04-06,541,72.47886843870612,440.1954148126619,True,76,507.05113635780606,875.8479793808722
76,2020-04-07,548,72.47886843870612,440.1954148126619,True,77,525.6105778869405,875.8479793808722
77,2020-04-08,576,72.47886843870612,440.1954148126619,True,78,543.8597425970119,875.8479793808722
78,2020-04-09,582,72.47886843870612,440.1954148126619,True,79,561.7392946329552,875.8479793808722
79,2020-04-10,609,72.47886843870612,440.1954148126619,True,80,579.1950023498518,875.8479793808722
80,2020-04-11,619,72.47886843870612,440.1954148126619,True,81,596.178289322036,875.8479793808722
81,2020-04-12,630,72.47886843870612,440.1954148126619,True,82,612.646633247212,875.8479793808722
82,2020-04-13,632,72.47886843870612,440.1954148126619,True,83,628.563811508841,875.8479793808722
83,2020-04-14,641,72.47886843870612,440.1954148126619,True,84,643.8999982312569,875.8479793808722
84,2020-04-15,658,72.47886843870612,440.1954148126619,True,85,658.6317228956841,875.8479793808722
85,2020-04-16,663,72.47886843870612,440.1954148126619,True,86,672.7417047610061,875.8479793808722
86,2020-04-17,668,72.47886843870612,440.1954148126619,True,87,686.2185803358534,875.8479793808722
87,2020-04-18,672,72.47886843870612,440.1954148126619,True,88,699.0565429632054,875.8479793808722
88,2020-04-19,673,72.47886843870612,440.1954148126619,True,89,711.2549142752092,875.8479793808722
89,2020-04-20,677,72.47886843870612,440.1954148126619,True,90,722.8176669890876,875.8479793808722
90,2020-04-21,677,72.47886843870612,440.1954148126619,True,91,733.7529174217576,875.8479793808722
91,2020-04-22,682,72.47886843870612,440.1954148126619,True,92,744.0724043983398,875.8479793808722
92,2020-04-23,688,72.47886843870612,440.1954148126619,True,93,753.7909691163121,875.8479793808722
93,2020-04-24,696,72.47886843870612,440.1954148126619,True,94,762.9260481869882,875.8479793808722
94,2020-04-25,704,72.47886843870612,440.1954148126619,True,95,771.4971896692615,875.8479793808722
95,2020-04-26,707,72.47886843870612,440.1954148126619,True,96,779.5255995669504,875.8479793808722
96,2020-04-27,710,72.47886843870612,440.1954148126619,True,97,787.0337240783243,875.8479793808722
97,2020-04-28,717,72.47886843870612,440.1954148126619,True,98,794.0448709311136,875.8479793808722
98,2020-04-29,721,72.47886843870612,440.1954148126619,True,99,800.5828714473953,875.8479793808722
99,2020-04-30,725,72.47886843870612,440.1954148126619,True,100,806.6717835757119,875.8479793808722
100,2020-05-01,729,72.47886843870612,440.1954148126619,True,101,812.3356349998367,875.8479793808722
101,2020-05-02,733,72.47886843870612,440.1954148126619,True,102,817.598204568493,875.8479793808722
102,2020-05-03,737,72.47886843870612,440.1954148126619,True,103,822.4828396629285,875.8479793808722
103,2020-05-04,740,72.47886843870612,440.1954148126619,True,104,827.0123066992451,875.8479793808722
104,2020-05-05,741,72.47886843870612,440.1954148126619,True,105,831.208671717515,875.8479793808722
105,2020-05-06,750,72.47886843870612,440.1954148126619,True,106,835.093207907897,875.8479793808722
106,2020-05-07,784,72.47886843870612,440.1954148126619,True,107,838.6863269350788,875.8479793808722
107,2020-05-08,796,72.47886843870612,440.1954148126619,True,108,842.0075310191661,875.8479793808722
108,2020-05-09,809,72.47886843870612,440.1954148126619,True,109,845.075382889849,875.8479793808722
109,2020-05-10,845,72.47886843870612,440.1954148126619,True,110,847.9074909312111,875.8479793808722
110,2020-05-11,859,72.47886843870612,440.1954148126619,True,111,850.5205070603603,875.8479793808722
111,2020-05-12,870,72.47886843870612,440.1954148126619,True,112,852.93013512101,875.8479793808722
112,2020-05-13,878,72.47886843870612,440.1954148126619,True,113,855.1511478129976,875.8479793808722
113,2020-05-14,886,72.47886843870612,440.1954148126619,True,114,857.197410412943,875.8479793808722
114,2020-05-15,891,72.47886843870612,440.1954148126619,True,115,859.0819097643766,875.8479793808722
115,2020-05-16,902,72.47886843870612,440.1954148126619,True,116,860.8167872241223,875.8479793808722
116,2020-05-17,911,72.47886843870612,440.1954148126619,True,117,862.4133744433076,875.8479793808722
117,2020-05-18,931,72.47886843870612,440.1954148126619,True,118,863.8822310350394,875.8479793808722
118,2020-05-19,954,72.47886843870612,440.1954148126619,True,119,865.2331833362998,875.8479793808722
119,2020-05-20,961,72.47886843870612,440.1954148126619,True,120,866.4753636094005,875.8479793808722
120,2020-05-21,1024,72.47886843870612,440.1954148126619,True,121,867.6172491491876,875.8479793808722
121,2020-05-22,1086,72.47886843870612,440.1954148126619,True,122,868.6667008672533,875.8479793808722
122,2020-05-23,1097,72.47886843870612,440.1954148126619,True,123,869.6310010149309,875.8479793808722
