,Report_Date,Netherlands_curacao_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
39,2020-03-01,0,0,67.62644485638229,7.988051965758275,True,40,0.19621293264677156,15.975880136480754
40,2020-03-02,0,0,67.62644485638229,7.988051965758275,True,41,0.22949850883358539,15.975880136480754
41,2020-03-03,0,0,67.62644485638229,7.988051965758275,True,42,0.268334633571224,15.975880136480754
42,2020-03-04,0,0,67.62644485638229,7.988051965758275,True,43,0.31361178559000874,15.975880136480754
43,2020-03-05,0,0,67.62644485638229,7.988051965758275,True,44,0.3663505465318099,15.975880136480754
44,2020-03-06,0,0,67.62644485638229,7.988051965758275,True,45,0.42771596746184115,15.975880136480754
45,2020-03-07,0,0,67.62644485638229,7.988051965758275,True,46,0.4990317703999066,15.975880136480754
46,2020-03-08,0,0,67.62644485638229,7.988051965758275,True,47,0.5817935724875444,15.975880136480754
47,2020-03-09,0,0,67.62644485638229,7.988051965758275,True,48,0.6776799950232753,15.975880136480754
48,2020-03-10,0,0,67.62644485638229,7.988051965758275,True,49,0.7885601219487597,15.975880136480754
49,2020-03-11,0,0,67.62644485638229,7.988051965758275,True,50,0.9164953068858052,15.975880136480754
50,2020-03-12,0,0,67.62644485638229,7.988051965758275,True,51,1.0637328133399122,15.975880136480754
51,2020-03-13,0,0,67.62644485638229,7.988051965758275,True,52,1.232688250280424,15.975880136480754
52,2020-03-14,1,1,67.62644485638229,7.988051965758275,True,53,1.4259133075436325,15.975880136480754
53,2020-03-15,1,1,67.62644485638229,7.988051965758275,True,54,1.646045015528394,15.975880136480754
54,2020-03-16,1,1,67.62644485638229,7.988051965758275,True,55,1.8957328110106741,15.975880136480754
55,2020-03-17,3,3,67.62644485638229,7.988051965758275,True,56,2.177540288823637,15.975880136480754
56,2020-03-18,3,3,67.62644485638229,7.988051965758275,True,57,2.493819885912625,15.975880136480754
57,2020-03-19,3,2,67.62644485638229,7.988051965758275,True,58,2.8465610903617615,15.975880136480754
58,2020-03-20,3,2,67.62644485638229,7.988051965758275,True,59,3.2372162130184403,15.975880136480754
59,2020-03-21,3,2,67.62644485638229,7.988051965758275,True,60,3.6665122308350715,15.975880136480754
60,2020-03-22,3,2,67.62644485638229,7.988051965758275,True,61,4.134262332667355,15.975880136480754
61,2020-03-23,4,3,67.62644485638229,7.988051965758275,True,62,4.639195806821142,15.975880136480754
62,2020-03-24,6,5,67.62644485638229,7.988051965758275,True,63,5.178828660114999,15.975880136480754
63,2020-03-25,6,5,67.62644485638229,7.988051965758275,True,64,5.749398479376013,15.975880136480754
64,2020-03-26,6,3,67.62644485638229,7.988051965758275,True,65,6.345884277528909,15.975880136480754
65,2020-03-27,8,5,67.62644485638229,7.988051965758275,True,66,6.962124731612951,15.975880136480754
66,2020-03-28,8,5,67.62644485638229,7.988051965758275,True,67,7.591036692536518,15.975880136480754
67,2020-03-29,8,5,67.62644485638229,7.988051965758275,True,68,8.224921785185597,15.975880136480754
68,2020-03-30,11,8,67.62644485638229,7.988051965758275,True,69,8.855835073455422,15.975880136480754
69,2020-03-31,11,8,67.62644485638229,7.988051965758275,True,70,9.475979305162829,15.975880136480754
70,2020-04-01,11,7,67.62644485638229,7.988051965758275,True,71,10.078083787437665,15.975880136480754
71,2020-04-02,11,7,67.62644485638229,7.988051965758275,True,72,10.655729635917384,15.975880136480754
72,2020-04-03,11,7,67.62644485638229,7.988051965758275,True,73,11.20359228693106,15.975880136480754
73,2020-04-04,11,5,67.62644485638229,7.988051965758275,True,74,11.71758544496129,15.975880136480754
74,2020-04-05,11,5,67.62644485638229,7.988051965758275,True,75,12.194904935259013,15.975880136480754
75,2020-04-06,13,7,67.62644485638229,7.988051965758275,True,76,12.633983306802614,15.975880136480754
76,2020-04-07,13,5,67.62644485638229,7.988051965758275,True,77,13.034374510604305,15.975880136480754
77,2020-04-08,14,6,67.62644485638229,7.988051965758275,True,78,13.396591872281872,15.975880136480754
78,2020-04-09,14,6,67.62644485638229,7.988051965758275,True,79,13.721922335570648,15.975880136480754
79,2020-04-10,14,6,67.62644485638229,7.988051965758275,True,80,14.012236735544633,15.975880136480754
80,2020-04-11,14,6,67.62644485638229,7.988051965758275,True,81,14.269811048754713,15.975880136480754
81,2020-04-12,14,5,67.62644485638229,7.988051965758275,True,82,14.497168386251293,15.975880136480754
82,2020-04-13,14,5,67.62644485638229,7.988051965758275,True,83,14.696946809723418,15.975880136480754
83,2020-04-14,14,3,67.62644485638229,7.988051965758275,True,84,14.871794329420593,15.975880136480754
84,2020-04-15,14,3,67.62644485638229,7.988051965758275,True,85,15.024289824167823,15.975880136480754
85,2020-04-16,14,3,67.62644485638229,7.988051965758275,True,86,15.156887027164295,15.975880136480754
86,2020-04-17,14,3,67.62644485638229,7.988051965758275,True,87,15.271877950726036,15.975880136480754
87,2020-04-18,14,2,67.62644485638229,7.988051965758275,True,88,15.371371949740228,15.975880136480754
88,2020-04-19,14,2,67.62644485638229,7.988051965758275,True,89,15.45728683520397,15.975880136480754
89,2020-04-20,14,2,67.62644485638229,7.988051965758275,True,90,15.531348874486476,15.975880136480754
90,2020-04-21,14,2,67.62644485638229,7.988051965758275,True,91,15.595099029322188,15.975880136480754
91,2020-04-22,14,2,67.62644485638229,7.988051965758275,True,92,15.649903303987042,15.975880136480754
92,2020-04-23,14,2,67.62644485638229,7.988051965758275,True,93,15.696965556492604,15.975880136480754
93,2020-04-24,16,4,67.62644485638229,7.988051965758275,True,94,15.737341541305574,15.975880136480754
94,2020-04-25,16,4,67.62644485638229,7.988051965758275,True,95,15.771953295629528,15.975880136480754
95,2020-04-26,16,4,67.62644485638229,7.988051965758275,True,96,15.801603254996635,15.975880136480754
96,2020-04-27,16,4,67.62644485638229,7.988051965758275,True,97,15.826987695283387,15.975880136480754
97,2020-04-28,16,4,67.62644485638229,7.988051965758275,True,98,15.84870925686744,15.975880136480754
98,2020-04-29,16,2,67.62644485638229,7.988051965758275,True,99,15.867288422318275,15.975880136480754
99,2020-04-30,16,2,67.62644485638229,7.988051965758275,True,100,15.88317390084077,15.975880136480754
100,2020-05-01,16,2,67.62644485638229,7.988051965758275,True,101,15.896751928521708,15.975880136480754
101,2020-05-02,16,2,67.62644485638229,7.988051965758275,True,102,15.908354529767259,15.975880136480754
102,2020-05-03,16,2,67.62644485638229,7.988051965758275,True,103,15.918266807371296,15.975880136480754
103,2020-05-04,16,2,67.62644485638229,7.988051965758275,True,104,15.926733340482912,15.975880136480754
104,2020-05-05,16,2,67.62644485638229,7.988051965758275,True,105,15.933963774446052,15.975880136480754
105,2020-05-06,16,2,67.62644485638229,7.988051965758275,True,106,15.940137686383794,15.975880136480754
106,2020-05-07,16,1,67.62644485638229,7.988051965758275,True,107,15.945408807196413,15.975880136480754
107,2020-05-08,16,1,67.62644485638229,7.988051965758275,True,108,15.949908675562336,15.975880136480754
108,2020-05-09,16,1,67.62644485638229,7.988051965758275,True,109,15.95374979343931,15.975880136480754
109,2020-05-10,16,1,67.62644485638229,7.988051965758275,True,110,15.957028346055198,15.975880136480754
110,2020-05-11,16,1,67.62644485638229,7.988051965758275,True,111,15.959826542852502,15.975880136480754
111,2020-05-12,16,1,67.62644485638229,7.988051965758275,True,112,15.962214629562578,15.975880136480754
112,2020-05-13,16,1,67.62644485638229,7.988051965758275,True,113,15.964252615688522,15.975880136480754
113,2020-05-14,16,1,67.62644485638229,7.988051965758275,True,114,15.965991756252384,15.975880136480754
114,2020-05-15,16,1,67.62644485638229,7.988051965758275,True,115,15.967475821746872,15.975880136480754
115,2020-05-16,16,1,67.62644485638229,7.988051965758275,True,116,15.968742185826144,15.975880136480754
116,2020-05-17,16,1,67.62644485638229,7.988051965758275,True,117,15.969822756356153,15.975880136480754
117,2020-05-18,16,1,67.62644485638229,7.988051965758275,True,118,15.970744771991948,15.975880136480754
118,2020-05-19,16,1,67.62644485638229,7.988051965758275,True,119,15.971531483419803,15.975880136480754
119,2020-05-20,16,1,67.62644485638229,7.988051965758275,True,120,15.9722027357566,15.975880136480754
120,2020-05-21,16,1,67.62644485638229,7.988051965758275,True,121,15.972775466297332,15.975880136480754
121,2020-05-22,16,1,67.62644485638229,7.988051965758275,True,122,15.97326412980539,15.975880136480754
122,2020-05-23,17,2,67.62644485638229,7.988051965758275,True,123,15.9736810618136,15.975880136480754
123,2020-05-24,17,2,67.62644485638229,7.988051965758275,True,124,15.974036788913494,15.975880136480754
124,2020-05-25,18,3,67.62644485638229,7.988051965758275,True,125,15.974340293725868,15.975880136480754
125,2020-05-26,18,3,67.62644485638229,7.988051965758275,True,126,15.974599241140934,15.975880136480754
126,2020-05-27,18,3,67.62644485638229,7.988051965758275,True,127,15.974820171466877,15.975880136480754
127,2020-05-28,18,3,67.62644485638229,7.988051965758275,True,128,15.975008665310778,15.975880136480754
