,Report_Date,Australia_tasmania_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,10,82.47068764262167,143.2782836616268,True,58,17.942345651779902,250.50392739881494
58,2020-03-20,10,82.47068764262167,143.2782836616268,True,59,19.89472460089307,250.50392739881494
59,2020-03-21,16,82.47068764262167,143.2782836616268,True,60,22.04211672542407,250.50392739881494
60,2020-03-22,22,82.47068764262167,143.2782836616268,True,61,24.40008479999258,250.50392739881494
61,2020-03-23,28,82.47068764262167,143.2782836616268,True,62,26.984564971386096,250.50392739881494
62,2020-03-24,28,82.47068764262167,143.2782836616268,True,63,29.811665624600877,250.50392739881494
63,2020-03-25,36,82.47068764262167,143.2782836616268,True,64,32.897416053046214,250.50392739881494
64,2020-03-26,47,82.47068764262167,143.2782836616268,True,65,36.25746116009629,250.50392739881494
65,2020-03-27,47,82.47068764262167,143.2782836616268,True,66,39.90670007956082,250.50392739881494
66,2020-03-28,62,82.47068764262167,143.2782836616268,True,67,43.858868979076384,250.50392739881494
67,2020-03-29,66,82.47068764262167,143.2782836616268,True,68,48.126071466766966,250.50392739881494
68,2020-03-30,66,82.47068764262167,143.2782836616268,True,69,52.71826396182974,250.50392739881494
69,2020-03-31,69,82.47068764262167,143.2782836616268,True,70,57.64270803009069,250.50392739881494
70,2020-04-01,69,82.47068764262167,143.2782836616268,True,71,62.903406826735186,250.50392739881494
71,2020-04-02,72,82.47068764262167,143.2782836616268,True,72,68.5005480945701,250.50392739881494
72,2020-04-03,74,82.47068764262167,143.2782836616268,True,73,74.42998115795227,250.50392739881494
73,2020-04-04,80,82.47068764262167,143.2782836616268,True,74,80.68275942226002,250.50392739881494
74,2020-04-05,82,82.47068764262167,143.2782836616268,True,75,87.24478234540929,250.50392739881494
75,2020-04-06,86,82.47068764262167,143.2782836616268,True,76,94.09657099496964,250.50392739881494
76,2020-04-07,89,82.47068764262167,143.2782836616268,True,77,101.21320854817176,250.50392739881494
77,2020-04-08,98,82.47068764262167,143.2782836616268,True,78,108.56447106744443,250.50392739881494
78,2020-04-09,111,82.47068764262167,143.2782836616268,True,79,116.11516457698141,250.50392739881494
79,2020-04-10,122,82.47068764262167,143.2782836616268,True,80,123.8256723031094,250.50392739881494
80,2020-04-11,133,82.47068764262167,143.2782836616268,True,81,131.65270181889932,250.50392739881494
81,2020-04-12,133,82.47068764262167,143.2782836616268,True,82,139.55020706034176,250.50392739881494
82,2020-04-13,144,82.47068764262167,143.2782836616268,True,83,147.4704463322388,250.50392739881494
83,2020-04-14,165,82.47068764262167,143.2782836616268,True,84,155.36512611592678,250.50392739881494
84,2020-04-15,165,82.47068764262167,143.2782836616268,True,85,163.1865731333922,250.50392739881494
85,2020-04-16,169,82.47068764262167,143.2782836616268,True,86,170.88887466299724,250.50392739881494
86,2020-04-17,180,82.47068764262167,143.2782836616268,True,87,178.42892986407355,250.50392739881494
87,2020-04-18,188,82.47068764262167,143.2782836616268,True,88,185.76736248831475,250.50392739881494
88,2020-04-19,195,82.47068764262167,143.2782836616268,True,89,192.86925685311692,250.50392739881494
89,2020-04-20,200,82.47068764262167,143.2782836616268,True,90,199.70469290078654,250.50392739881494
