,Report_Date,Fiji_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
75,2020-04-06,14,72.34448169703857,9.178087915274542,True,76,11.774895367256642,18.354996535010347
76,2020-04-07,15,72.34448169703857,9.178087915274542,True,77,12.430589820018495,18.354996535010347
77,2020-04-08,15,72.34448169703857,9.178087915274542,True,78,13.050393705962327,18.354996535010347
78,2020-04-09,15,72.34448169703857,9.178087915274542,True,79,13.630016099244742,18.354996535010347
79,2020-04-10,16,72.34448169703857,9.178087915274542,True,80,14.166645928486888,18.354996535010347
80,2020-04-11,16,72.34448169703857,9.178087915274542,True,81,14.658872713952968,18.354996535010347
81,2020-04-12,16,72.34448169703857,9.178087915274542,True,82,15.106533708991657,18.354996535010347
82,2020-04-13,16,72.34448169703857,9.178087915274542,True,83,15.510514881017404,18.354996535010347
83,2020-04-14,16,72.34448169703857,9.178087915274542,True,84,15.872531686398567,18.354996535010347
84,2020-04-15,16,72.34448169703857,9.178087915274542,True,85,16.194911109428062,18.354996535010347
85,2020-04-16,17,72.34448169703857,9.178087915274542,True,86,16.48039055096008,18.354996535010347
86,2020-04-17,17,72.34448169703857,9.178087915274542,True,87,16.73194319092058,18.354996535010347
87,2020-04-18,17,72.34448169703857,9.178087915274542,True,88,16.95263428179892,18.354996535010347
88,2020-04-19,17,72.34448169703857,9.178087915274542,True,89,17.145508877035628,18.354996535010347
89,2020-04-20,18,72.34448169703857,9.178087915274542,True,90,17.313508828199538,18.354996535010347
90,2020-04-21,18,72.34448169703857,9.178087915274542,True,91,17.45941534874704,18.354996535010347
91,2020-04-22,18,72.34448169703857,9.178087915274542,True,92,17.585812789879782,18.354996535010347
92,2020-04-23,18,72.34448169703857,9.178087915274542,True,93,17.69506923851149,18.354996535010347
93,2020-04-24,18,72.34448169703857,9.178087915274542,True,94,17.78932989308095,18.354996535010347
94,2020-04-25,18,72.34448169703857,9.178087915274542,True,95,17.870519716366637,18.354996535010347
95,2020-04-26,18,72.34448169703857,9.178087915274542,True,96,17.940352476337385,18.354996535010347
96,2020-04-27,18,72.34448169703857,9.178087915274542,True,97,18.00034388421847,18.354996535010347
97,2020-04-28,18,72.34448169703857,9.178087915274542,True,98,18.05182707738461,18.354996535010347
98,2020-04-29,18,72.34448169703857,9.178087915274542,True,99,18.09596915284904,18.354996535010347
99,2020-04-30,18,72.34448169703857,9.178087915274542,True,100,18.13378783076539,18.354996535010347
100,2020-05-01,18,72.34448169703857,9.178087915274542,True,101,18.166167621718685,18.354996535010347
101,2020-05-02,18,72.34448169703857,9.178087915274542,True,102,18.193875096561072,18.354996535010347
102,2020-05-03,18,72.34448169703857,9.178087915274542,True,103,18.217573024670624,18.354996535010347
103,2020-05-04,18,72.34448169703857,9.178087915274542,True,104,18.237833267111032,18.354996535010347
104,2020-05-05,18,72.34448169703857,9.178087915274542,True,105,18.255148395445307,18.354996535010347
105,2020-05-06,18,72.34448169703857,9.178087915274542,True,106,18.269942063583418,18.354996535010347
106,2020-05-07,18,72.34448169703857,9.178087915274542,True,107,18.28257819611341,18.354996535010347
107,2020-05-08,18,72.34448169703857,9.178087915274542,True,108,18.293369077699367,18.354996535010347
108,2020-05-09,18,72.34448169703857,9.178087915274542,True,109,18.30258243867722,18.354996535010347
109,2020-05-10,18,72.34448169703857,9.178087915274542,True,110,18.310447635232123,18.354996535010347
110,2020-05-11,18,72.34448169703857,9.178087915274542,True,111,18.31716102094535,18.354996535010347
111,2020-05-12,18,72.34448169703857,9.178087915274542,True,112,18.322890601835848,18.354996535010347
112,2020-05-13,18,72.34448169703857,9.178087915274542,True,113,18.32778006056533,18.354996535010347
113,2020-05-14,18,72.34448169703857,9.178087915274542,True,114,18.331952228117167,18.354996535010347
114,2020-05-15,18,72.34448169703857,9.178087915274542,True,115,18.335512073605102,18.354996535010347
115,2020-05-16,18,72.34448169703857,9.178087915274542,True,116,18.33854927531782,18.354996535010347
116,2020-05-17,18,72.34448169703857,9.178087915274542,True,117,18.34114042891065,18.354996535010347
117,2020-05-18,18,72.34448169703857,9.178087915274542,True,118,18.343350941962644,18.354996535010347
118,2020-05-19,18,72.34448169703857,9.178087915274542,True,119,18.345236657998697,18.354996535010347
119,2020-05-20,18,72.34448169703857,9.178087915274542,True,120,18.34684524755701,18.354996535010347
120,2020-05-21,18,72.34448169703857,9.178087915274542,True,121,18.34821739895387,18.354996535010347
121,2020-05-22,18,72.34448169703857,9.178087915274542,True,122,18.34938783703266,18.354996535010347
122,2020-05-23,18,72.34448169703857,9.178087915274542,True,123,18.350386194342676,18.354996535010347
