,Report_Date,Namibia_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
79,2020-04-10,16,13,66.01739895855552,8.521240044378018,True,80,15.674195376319862,17.042419868705842
80,2020-04-11,16,13,66.01739895855552,8.521240044378018,True,81,15.878206477266023,17.042419868705842
81,2020-04-12,16,13,66.01739895855552,8.521240044378018,True,82,16.05371837983212,17.042419868705842
82,2020-04-13,16,13,66.01739895855552,8.521240044378018,True,83,16.20416910519774,17.042419868705842
83,2020-04-14,16,13,66.01739895855552,8.521240044378018,True,84,16.332739229606766,17.042419868705842
84,2020-04-15,16,13,66.01739895855552,8.521240044378018,True,85,16.442321126397786,17.042419868705842
85,2020-04-16,16,12,66.01739895855552,8.521240044378018,True,86,16.535509073734403,17.042419868705842
86,2020-04-17,16,12,66.01739895855552,8.521240044378018,True,87,16.61460406934025,17.042419868705842
87,2020-04-18,16,10,66.01739895855552,8.521240044378018,True,88,16.68162836646605,17.042419868705842
88,2020-04-19,16,10,66.01739895855552,8.521240044378018,True,89,16.73834588218142,17.042419868705842
89,2020-04-20,16,10,66.01739895855552,8.521240044378018,True,90,16.78628563133351,17.042419868705842
90,2020-04-21,16,10,66.01739895855552,8.521240044378018,True,91,16.826766168719995,17.042419868705842
91,2020-04-22,16,10,66.01739895855552,8.521240044378018,True,92,16.860919676116932,17.042419868705842
92,2020-04-23,16,9,66.01739895855552,8.521240044378018,True,93,16.889714826940363,17.042419868705842
93,2020-04-24,16,9,66.01739895855552,8.521240044378018,True,94,16.91397792468768,17.042419868705842
94,2020-04-25,16,9,66.01739895855552,8.521240044378018,True,95,16.93441206845466,17.042419868705842
95,2020-04-26,16,8,66.01739895855552,8.521240044378018,True,96,16.951614274173995,17.042419868705842
96,2020-04-27,16,8,66.01739895855552,8.521240044378018,True,97,16.966090594540006,17.042419868705842
97,2020-04-28,16,8,66.01739895855552,8.521240044378018,True,98,16.978269350647466,17.042419868705842
98,2020-04-29,16,8,66.01739895855552,8.521240044378018,True,99,16.988512627225123,17.042419868705842
99,2020-04-30,16,8,66.01739895855552,8.521240044378018,True,100,16.997126200831833,17.042419868705842
100,2020-05-01,16,8,66.01739895855552,8.521240044378018,True,101,17.004368073746956,17.042419868705842
101,2020-05-02,16,8,66.01739895855552,8.521240044378018,True,102,17.010455780734045,17.042419868705842
102,2020-05-03,16,8,66.01739895855552,8.521240044378018,True,103,17.015572625045152,17.042419868705842
103,2020-05-04,16,8,66.01739895855552,8.521240044378018,True,104,17.01987298647197,17.042419868705842
104,2020-05-05,16,8,66.01739895855552,8.521240044378018,True,105,17.023486829612498,17.042419868705842
105,2020-05-06,16,8,66.01739895855552,8.521240044378018,True,106,17.026523525884397,17.042419868705842
106,2020-05-07,16,7,66.01739895855552,8.521240044378018,True,107,17.029075088837825,17.042419868705842
107,2020-05-08,16,7,66.01739895855552,8.521240044378018,True,108,17.03121890937248,17.042419868705842
108,2020-05-09,16,6,66.01739895855552,8.521240044378018,True,109,17.033020065725626,17.042419868705842
109,2020-05-10,16,5,66.01739895855552,8.521240044378018,True,110,17.03453327262325,17.042419868705842
110,2020-05-11,16,5,66.01739895855552,8.521240044378018,True,111,17.035804524750418,17.042419868705842
111,2020-05-12,16,5,66.01739895855552,8.521240044378018,True,112,17.036872481627643,17.042419868705842
112,2020-05-13,16,5,66.01739895855552,8.521240044378018,True,113,17.037769633981103,17.042419868705842
113,2020-05-14,16,4,66.01739895855552,8.521240044378018,True,114,17.038523285658876,17.042419868705842
114,2020-05-15,16,3,66.01739895855552,8.521240044378018,True,115,17.03915637996469,17.042419868705842
115,2020-05-16,16,3,66.01739895855552,8.521240044378018,True,116,17.03968819485006,17.042419868705842
116,2020-05-17,16,3,66.01739895855552,8.521240044378018,True,117,17.040134927628806,17.042419868705842
117,2020-05-18,16,3,66.01739895855552,8.521240044378018,True,118,17.040510186665824,17.042419868705842
118,2020-05-19,16,3,66.01739895855552,8.521240044378018,True,119,17.04082540476623,17.042419868705842
119,2020-05-20,16,2,66.01739895855552,8.521240044378018,True,120,17.04109018668158,17.042419868705842
120,2020-05-21,18,4,66.01739895855552,8.521240044378018,True,121,17.04131260119636,17.042419868705842
121,2020-05-22,19,5,66.01739895855552,8.521240044378018,True,122,17.04149942660702,17.042419868705842
122,2020-05-23,20,6,66.01739895855552,8.521240044378018,True,123,17.041656357012272,17.042419868705842
123,2020-05-24,21,7,66.01739895855552,8.521240044378018,True,124,17.041788175657867,17.042419868705842
124,2020-05-25,21,7,66.01739895855552,8.521240044378018,True,125,17.041898900588347,17.042419868705842
125,2020-05-26,21,7,66.01739895855552,8.521240044378018,True,126,17.041991907023462,17.042419868705842
126,2020-05-27,22,8,66.01739895855552,8.521240044378018,True,127,17.0420700301741,17.042419868705842
127,2020-05-28,22,8,66.01739895855552,8.521240044378018,True,128,17.042135651621155,17.042419868705842
