,Report_Date,Gambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
55,2020-03-17,1,83.02925024803454,7.681222032059473,True,56,0.9053435190218627,13.06781755206644
56,2020-03-18,1,83.02925024803454,7.681222032059473,True,57,0.9967281335296009,13.06781755206644
57,2020-03-19,1,83.02925024803454,7.681222032059473,True,58,1.0966373298970824,13.06781755206644
58,2020-03-20,1,83.02925024803454,7.681222032059473,True,59,1.2057206094777115,13.06781755206644
59,2020-03-21,1,83.02925024803454,7.681222032059473,True,60,1.3246469508385894,13.06781755206644
60,2020-03-22,1,83.02925024803454,7.681222032059473,True,61,1.4540987295856846,13.06781755206644
61,2020-03-23,2,83.02925024803454,7.681222032059473,True,62,1.5947640601408652,13.06781755206644
62,2020-03-24,3,83.02925024803454,7.681222032059473,True,63,1.7473274111282056,13.06781755206644
63,2020-03-25,3,83.02925024803454,7.681222032059473,True,64,1.9124583784083782,13.06781755206644
64,2020-03-26,3,83.02925024803454,7.681222032059473,True,65,2.0907985491786474,13.06781755206644
65,2020-03-27,3,83.02925024803454,7.681222032059473,True,66,2.282946459408335,13.06781755206644
66,2020-03-28,3,83.02925024803454,7.681222032059473,True,67,2.4894407368711566,13.06781755206644
67,2020-03-29,4,83.02925024803454,7.681222032059473,True,68,2.7107416334821,13.06781755206644
68,2020-03-30,4,83.02925024803454,7.681222032059473,True,69,2.9472112819052207,13.06781755206644
69,2020-03-31,4,83.02925024803454,7.681222032059473,True,70,3.199093158258172,13.06781755206644
70,2020-04-01,4,83.02925024803454,7.681222032059473,True,71,3.4664913879072135,13.06781755206644
71,2020-04-02,4,83.02925024803454,7.681222032059473,True,72,3.7493506841684923,13.06781755206644
72,2020-04-03,4,83.02925024803454,7.681222032059473,True,73,4.047437846302212,13.06781755206644
73,2020-04-04,4,83.02925024803454,7.681222032059473,True,74,4.3603258469963215,13.06781755206644
74,2020-04-05,4,83.02925024803454,7.681222032059473,True,75,4.687381592771884,13.06781755206644
75,2020-04-06,4,83.02925024803454,7.681222032059473,True,76,5.02775842624887,13.06781755206644
76,2020-04-07,4,83.02925024803454,7.681222032059473,True,77,5.380394343011603,13.06781755206644
77,2020-04-08,4,83.02925024803454,7.681222032059473,True,78,5.744016709890841,13.06781755206644
78,2020-04-09,4,83.02925024803454,7.681222032059473,True,79,6.117153996387464,13.06781755206644
79,2020-04-10,4,83.02925024803454,7.681222032059473,True,80,6.498154677705789,13.06781755206644
80,2020-04-11,9,83.02925024803454,7.681222032059473,True,81,6.885213058491788,13.06781755206644
81,2020-04-12,9,83.02925024803454,7.681222032059473,True,82,7.276401332866463,13.06781755206644
82,2020-04-13,9,83.02925024803454,7.681222032059473,True,83,7.669706777657034,13.06781755206644
83,2020-04-14,9,83.02925024803454,7.681222032059473,True,84,8.063072613203799,13.06781755206644
84,2020-04-15,9,83.02925024803454,7.681222032059473,True,85,8.454440797957616,13.06781755206644
85,2020-04-16,9,83.02925024803454,7.681222032059473,True,86,8.841794878774786,13.06781755206644
86,2020-04-17,9,83.02925024803454,7.681222032059473,True,87,9.223201014630547,13.06781755206644
87,2020-04-18,9,83.02925024803454,7.681222032059473,True,88,9.596845427885581,13.06781755206644
88,2020-04-19,10,83.02925024803454,7.681222032059473,True,89,9.961066798859285,13.06781755206644
89,2020-04-20,10,83.02925024803454,7.681222032059473,True,90,10.314382477460766,13.06781755206644
