,Report_Date,Papua New Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
59,2020-03-21,1,106.24578934109157,22.65887859397733,False,60,0.3357644557939817,0.018688414775289486
60,2020-03-22,1,106.24578934109157,22.65887859397733,False,61,0.37296567217424637,0.018688414775289486
61,2020-03-23,1,106.24578934109157,22.65887859397733,False,62,0.41425066069608296,0.018688414775289486
62,2020-03-24,1,106.24578934109157,22.65887859397733,False,63,0.46005886274468544,0.018688414775289486
63,2020-03-25,1,106.24578934109157,22.65887859397733,False,64,0.5108749448303427,0.018688414775289486
64,2020-03-26,1,106.24578934109157,22.65887859397733,False,65,0.5672329719215677,0.018688414775289486
65,2020-03-27,1,106.24578934109157,22.65887859397733,False,66,0.6297208517343015,0.018688414775289486
66,2020-03-28,1,106.24578934109157,22.65887859397733,False,67,0.6989850385228209,0.018688414775289486
67,2020-03-29,1,106.24578934109157,22.65887859397733,False,68,0.7757354753261374,0.018688414775289486
68,2020-03-30,1,106.24578934109157,22.65887859397733,False,69,0.8607507415252309,0.018688414775289486
69,2020-03-31,1,106.24578934109157,22.65887859397733,False,70,0.9548833575164978,0.018688414775289486
70,2020-04-01,1,106.24578934109157,22.65887859397733,False,71,1.0590651798253072,0.018688414775289486
71,2020-04-02,1,106.24578934109157,22.65887859397733,False,72,1.1743127975702687,0.018688414775289486
72,2020-04-03,1,106.24578934109157,22.65887859397733,False,73,1.3017328143463234,0.018688414775289486
73,2020-04-04,1,106.24578934109157,22.65887859397733,False,74,1.4425268678643541,0.018688414775289486
74,2020-04-05,1,106.24578934109157,22.65887859397733,False,75,1.5979962026980115,0.018688414775289486
75,2020-04-06,2,106.24578934109157,22.65887859397733,False,76,1.7695455690365005,0.018688414775289486
76,2020-04-07,2,106.24578934109157,22.65887859397733,False,77,1.9586861724716234,0.018688414775289486
77,2020-04-08,2,106.24578934109157,22.65887859397733,False,78,2.167037346980513,0.018688414775289486
78,2020-04-09,2,106.24578934109157,22.65887859397733,False,79,2.396326566350293,0.018688414775289486
79,2020-04-10,2,106.24578934109157,22.65887859397733,False,80,2.648387349981409,0.018688414775289486
80,2020-04-11,2,106.24578934109157,22.65887859397733,False,81,2.9251545598668516,0.018688414775289486
81,2020-04-12,2,106.24578934109157,22.65887859397733,False,82,3.2286565302703134,0.018688414775289486
82,2020-04-13,2,106.24578934109157,22.65887859397733,False,83,3.5610034252573617,0.018688414775289486
83,2020-04-14,2,106.24578934109157,22.65887859397733,False,84,3.9243711883356562,0.018688414775289486
84,2020-04-15,2,106.24578934109157,22.65887859397733,False,85,4.320980441221406,0.018688414775289486
85,2020-04-16,7,106.24578934109157,22.65887859397733,False,86,4.753069714935062,0.018688414775289486
86,2020-04-17,7,106.24578934109157,22.65887859397733,False,87,5.222862467117261,0.018688414775289486
87,2020-04-18,7,106.24578934109157,22.65887859397733,False,88,5.732527466456721,0.018688414775289486
88,2020-04-19,7,106.24578934109157,22.65887859397733,False,89,6.284132320005231,0.018688414775289486
89,2020-04-20,7,106.24578934109157,22.65887859397733,False,90,6.879590191800478,0.018688414775289486
