,Report_Date,UK_british virgin islands_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,0,87.3220790618052,4.12154206955155,True,23,0.034998136792767545,8.132724287998359
23,2020-02-14,0,0,87.3220790618052,4.12154206955155,True,24,0.03808294808733607,8.132724287998359
24,2020-02-15,0,0,87.3220790618052,4.12154206955155,True,25,0.04143828861657172,8.132724287998359
25,2020-02-16,0,0,87.3220790618052,4.12154206955155,True,26,0.04508763065143959,8.132724287998359
26,2020-02-17,0,0,87.3220790618052,4.12154206955155,True,27,0.04905643665782999,8.132724287998359
27,2020-02-18,0,0,87.3220790618052,4.12154206955155,True,28,0.053372319516089936,8.132724287998359
28,2020-02-19,0,0,87.3220790618052,4.12154206955155,True,29,0.05806521405678197,8.132724287998359
29,2020-02-20,0,0,87.3220790618052,4.12154206955155,True,30,0.06316756040935194,8.132724287998359
30,2020-02-21,0,0,87.3220790618052,4.12154206955155,True,31,0.0687144996181262,8.132724287998359
31,2020-02-22,0,0,87.3220790618052,4.12154206955155,True,32,0.07474408192011517,8.132724287998359
32,2020-02-23,0,0,87.3220790618052,4.12154206955155,True,33,0.08129748799787612,8.132724287998359
33,2020-02-24,0,0,87.3220790618052,4.12154206955155,True,34,0.08841926341404613,8.132724287998359
34,2020-02-25,0,0,87.3220790618052,4.12154206955155,True,35,0.096157566297348,8.132724287998359
35,2020-02-26,0,0,87.3220790618052,4.12154206955155,True,36,0.10456442817750651,8.132724287998359
36,2020-02-27,0,0,87.3220790618052,4.12154206955155,True,37,0.11369602765250253,8.132724287998359
37,2020-02-28,0,0,87.3220790618052,4.12154206955155,True,38,0.12361297630911926,8.132724287998359
38,2020-02-29,0,0,87.3220790618052,4.12154206955155,True,39,0.13438061599925913,8.132724287998359
39,2020-03-01,0,0,87.3220790618052,4.12154206955155,True,40,0.14606932619174548,8.132724287998359
40,2020-03-02,0,0,87.3220790618052,4.12154206955155,True,41,0.15875483966333923,8.132724287998359
41,2020-03-03,0,0,87.3220790618052,4.12154206955155,True,42,0.17251856425397888,8.132724287998359
42,2020-03-04,0,0,87.3220790618052,4.12154206955155,True,43,0.187447907779893,8.132724287998359
43,2020-03-05,0,0,87.3220790618052,4.12154206955155,True,44,0.203636602464187,8.132724287998359
44,2020-03-06,0,0,87.3220790618052,4.12154206955155,True,45,0.2211850243979702,8.132724287998359
45,2020-03-07,0,0,87.3220790618052,4.12154206955155,True,46,0.24020050257697442,8.132724287998359
46,2020-03-08,0,0,87.3220790618052,4.12154206955155,True,47,0.2607976109612668,8.132724287998359
47,2020-03-09,0,0,87.3220790618052,4.12154206955155,True,48,0.2830984357736877,8.132724287998359
48,2020-03-10,0,0,87.3220790618052,4.12154206955155,True,49,0.30723280888404997,8.132724287998359
49,2020-03-11,0,0,87.3220790618052,4.12154206955155,True,50,0.3333384966236731,8.132724287998359
50,2020-03-12,0,0,87.3220790618052,4.12154206955155,True,51,0.3615613317476725,8.132724287998359
51,2020-03-13,0,0,87.3220790618052,4.12154206955155,True,52,0.39205527452812183,8.132724287998359
52,2020-03-14,0,0,87.3220790618052,4.12154206955155,True,53,0.4249823871479641,8.132724287998359
53,2020-03-15,0,0,87.3220790618052,4.12154206955155,True,54,0.46051270371478464,8.132724287998359
54,2020-03-16,0,0,87.3220790618052,4.12154206955155,True,55,0.4988239763826372,8.132724287998359
55,2020-03-17,0,0,87.3220790618052,4.12154206955155,True,56,0.5401012763352605,8.132724287998359
56,2020-03-18,0,0,87.3220790618052,4.12154206955155,True,57,0.5845364268430406,8.132724287998359
57,2020-03-19,0,0,87.3220790618052,4.12154206955155,True,58,0.6323272443808092,8.132724287998359
58,2020-03-20,0,0,87.3220790618052,4.12154206955155,True,59,0.6836765630315897,8.132724287998359
59,2020-03-21,0,0,87.3220790618052,4.12154206955155,True,60,0.7387910172765275,8.132724287998359
60,2020-03-22,0,0,87.3220790618052,4.12154206955155,True,61,0.7978795589823198,8.132724287998359
61,2020-03-23,0,0,87.3220790618052,4.12154206955155,True,62,0.8611516861645604,8.132724287998359
62,2020-03-24,0,0,87.3220790618052,4.12154206955155,True,63,0.9288153641630973,8.132724287998359
63,2020-03-25,0,0,87.3220790618052,4.12154206955155,True,64,1.0010746244517401,8.132724287998359
64,2020-03-26,0,0,87.3220790618052,4.12154206955155,True,65,1.0781268326454692,8.132724287998359
65,2020-03-27,0,0,87.3220790618052,4.12154206955155,True,66,1.1601596255569717,8.132724287998359
66,2020-03-28,2,2,87.3220790618052,4.12154206955155,True,67,1.2473475275256447,8.132724287998359
67,2020-03-29,2,2,87.3220790618052,4.12154206955155,True,68,1.339848268741714,8.132724287998359
68,2020-03-30,2,2,87.3220790618052,4.12154206955155,True,69,1.4377988428382735,8.132724287998359
69,2020-03-31,3,3,87.3220790618052,4.12154206955155,True,70,1.5413113573889137,8.132724287998359
70,2020-04-01,3,3,87.3220790618052,4.12154206955155,True,71,1.6504687487011986,8.132724287998359
71,2020-04-02,3,3,87.3220790618052,4.12154206955155,True,72,1.7653204507927176,8.132724287998359
72,2020-04-03,3,3,87.3220790618052,4.12154206955155,True,73,1.8858781268027287,8.132724287998359
73,2020-04-04,3,3,87.3220790618052,4.12154206955155,True,74,2.012111588230218,8.132724287998359
74,2020-04-05,3,3,87.3220790618052,4.12154206955155,True,75,2.1439450420058357,8.132724287998359
75,2020-04-06,3,3,87.3220790618052,4.12154206955155,True,76,2.2812538160741322,8.132724287998359
76,2020-04-07,3,3,87.3220790618052,4.12154206955155,True,77,2.423861719414915,8.132724287998359
77,2020-04-08,3,3,87.3220790618052,4.12154206955155,True,78,2.5715391908797307,8.132724287998359
78,2020-04-09,3,3,87.3220790618052,4.12154206955155,True,79,2.724002381699348,8.132724287998359
79,2020-04-10,3,3,87.3220790618052,4.12154206955155,True,80,2.8809132982536765,8.132724287998359
80,2020-04-11,3,1,87.3220790618052,4.12154206955155,True,81,3.0418811044482994,8.132724287998359
81,2020-04-12,3,1,87.3220790618052,4.12154206955155,True,82,3.206464647238877,8.132724287998359
82,2020-04-13,3,1,87.3220790618052,4.12154206955155,True,83,3.3741762256567784,8.132724287998359
83,2020-04-14,3,1,87.3220790618052,4.12154206955155,True,84,3.544486575039563,8.132724287998359
84,2020-04-15,3,1,87.3220790618052,4.12154206955155,True,85,3.7168309866582567,8.132724287998359
85,2020-04-16,3,1,87.3220790618052,4.12154206955155,True,86,3.890616431673376,8.132724287998359
86,2020-04-17,4,2,87.3220790618052,4.12154206955155,True,87,4.065229510727833,8.132724287998359
87,2020-04-18,4,2,87.3220790618052,4.12154206955155,True,88,4.2400450098514195,8.132724287998359
88,2020-04-19,4,1,87.3220790618052,4.12154206955155,True,89,4.414434812708821,8.132724287998359
89,2020-04-20,5,1,87.3220790618052,4.12154206955155,True,90,4.58777690090882,8.132724287998359
90,2020-04-21,5,1,87.3220790618052,4.12154206955155,True,91,4.759464169532398,8.132724287998359
91,2020-04-22,5,1,87.3220790618052,4.12154206955155,True,92,4.928912794590195,8.132724287998359
92,2020-04-23,5,1,87.3220790618052,4.12154206955155,True,93,5.095569912036164,8.132724287998359
93,2020-04-24,5,1,87.3220790618052,4.12154206955155,True,94,5.258920402470385,8.132724287998359
94,2020-04-25,6,2,87.3220790618052,4.12154206955155,True,95,5.418492619153993,8.132724287998359
95,2020-04-26,6,2,87.3220790618052,4.12154206955155,True,96,5.57386294626982,8.132724287998359
96,2020-04-27,6,2,87.3220790618052,4.12154206955155,True,97,5.724659126091586,8.132724287998359
97,2020-04-28,6,2,87.3220790618052,4.12154206955155,True,98,5.870562344552559,8.132724287998359
98,2020-04-29,6,2,87.3220790618052,4.12154206955155,True,99,6.011308111676228,8.132724287998359
99,2020-04-30,6,2,87.3220790618052,4.12154206955155,True,100,6.146686014073725,8.132724287998359
100,2020-05-01,6,2,87.3220790618052,4.12154206955155,True,101,6.276538449565915,8.132724287998359
101,2020-05-02,6,2,87.3220790618052,4.12154206955155,True,102,6.400758478051023,8.132724287998359
102,2020-05-03,6,2,87.3220790618052,4.12154206955155,True,103,6.519286937833325,8.132724287998359
103,2020-05-04,6,2,87.3220790618052,4.12154206955155,True,104,6.6321089832009115,8.132724287998359
104,2020-05-05,6,2,87.3220790618052,4.12154206955155,True,105,6.739250198023672,8.132724287998359
105,2020-05-06,7,3,87.3220790618052,4.12154206955155,True,106,6.840772432796482,8.132724287998359
106,2020-05-07,7,3,87.3220790618052,4.12154206955155,True,107,6.93676950031043,8.132724287998359
107,2020-05-08,7,3,87.3220790618052,4.12154206955155,True,108,7.02736284946298,8.132724287998359
108,2020-05-09,7,2,87.3220790618052,4.12154206955155,True,109,7.112697319003904,8.132724287998359
109,2020-05-10,7,2,87.3220790618052,4.12154206955155,True,110,7.192937054486631,8.132724287998359
110,2020-05-11,7,2,87.3220790618052,4.12154206955155,True,111,7.268261653374707,8.132724287998359
111,2020-05-12,7,2,87.3220790618052,4.12154206955155,True,112,7.338862585932166,8.132724287998359
112,2020-05-13,7,2,87.3220790618052,4.12154206955155,True,113,7.404939923769101,8.132724287998359
113,2020-05-14,7,2,87.3220790618052,4.12154206955155,True,114,7.466699394075171,8.132724287998359
114,2020-05-15,8,1,87.3220790618052,4.12154206955155,True,115,7.52434976582982,8.132724287998359
115,2020-05-16,8,1,87.3220790618052,4.12154206955155,True,116,7.578100564658288,8.132724287998359
116,2020-05-17,8,1,87.3220790618052,4.12154206955155,True,117,7.628160105426065,8.132724287998359
117,2020-05-18,8,1,87.3220790618052,4.12154206955155,True,118,7.674733825972247,8.132724287998359
118,2020-05-19,8,1,87.3220790618052,4.12154206955155,True,119,7.718022901366975,8.132724287998359
119,2020-05-20,8,1,87.3220790618052,4.12154206955155,True,120,7.758223115506951,8.132724287998359
120,2020-05-21,8,1,87.3220790618052,4.12154206955155,True,121,7.795523965498079,8.132724287998359
121,2020-05-22,8,1,87.3220790618052,4.12154206955155,True,122,7.8301079738849415,8.132724287998359
122,2020-05-23,8,1,87.3220790618052,4.12154206955155,True,123,7.862150184159838,8.132724287998359
123,2020-05-24,8,1,87.3220790618052,4.12154206955155,True,124,7.891817815929662,8.132724287998359
124,2020-05-25,8,1,87.3220790618052,4.12154206955155,True,125,7.919270057471898,8.132724287998359
125,2020-05-26,8,1,87.3220790618052,4.12154206955155,True,126,7.9446579750338175,8.132724287998359
126,2020-05-27,8,0,87.3220790618052,4.12154206955155,True,127,7.968124520007907,8.132724287998359
127,2020-05-28,8,0,87.3220790618052,4.12154206955155,True,128,7.989804616962316,8.132724287998359
