,Report_Date,Netherlands_aruba_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
24,2020-02-15,0,70.61776250458031,50.80803824596316,True,25,0.059813554405399254,101.6121855785116
25,2020-02-16,0,70.61776250458031,50.80803824596316,True,26,0.07039763397031455,101.6121855785116
26,2020-02-17,0,70.61776250458031,50.80803824596316,True,27,0.0828530510504501,101.6121855785116
27,2020-02-18,0,70.61776250458031,50.80803824596316,True,28,0.09751008250178834,101.6121855785116
28,2020-02-19,0,70.61776250458031,50.80803824596316,True,29,0.11475707002671995,101.6121855785116
29,2020-02-20,0,70.61776250458031,50.80803824596316,True,30,0.13505054116408302,101.6121855785116
30,2020-02-21,0,70.61776250458031,50.80803824596316,True,31,0.15892706082473898,101.6121855785116
31,2020-02-22,0,70.61776250458031,50.80803824596316,True,32,0.18701709628116978,101.6121855785116
32,2020-02-23,0,70.61776250458031,50.80803824596316,True,33,0.2200612196887357,101.6121855785116
33,2020-02-24,0,70.61776250458031,50.80803824596316,True,34,0.2589290173233826,101.6121855785116
34,2020-02-25,0,70.61776250458031,50.80803824596316,True,35,0.30464112322638354,101.6121855785116
35,2020-02-26,0,70.61776250458031,50.80803824596316,True,36,0.35839484577388947,101.6121855785116
36,2020-02-27,0,70.61776250458031,50.80803824596316,True,37,0.42159390697770716,101.6121855785116
37,2020-02-28,0,70.61776250458031,50.80803824596316,True,38,0.4958828630982502,101.6121855785116
38,2020-02-29,0,70.61776250458031,50.80803824596316,True,39,0.5831868168729555,101.6121855785116
39,2020-03-01,0,70.61776250458031,50.80803824596316,True,40,0.6857570596433495,101.6121855785116
40,2020-03-02,0,70.61776250458031,50.80803824596316,True,41,0.8062232862940955,101.6121855785116
41,2020-03-03,0,70.61776250458031,50.80803824596316,True,42,0.9476529937046428,101.6121855785116
42,2020-03-04,0,70.61776250458031,50.80803824596316,True,43,1.113618585786819,101.6121855785116
43,2020-03-05,0,70.61776250458031,50.80803824596316,True,44,1.3082725400793562,101.6121855785116
44,2020-03-06,0,70.61776250458031,50.80803824596316,True,45,1.5364307091720124,101.6121855785116
45,2020-03-07,0,70.61776250458031,50.80803824596316,True,46,1.8036633921690854,101.6121855785116
46,2020-03-08,0,70.61776250458031,50.80803824596316,True,47,2.116393163253466,101.6121855785116
47,2020-03-09,0,70.61776250458031,50.80803824596316,True,48,2.4819975210128096,101.6121855785116
48,2020-03-10,0,70.61776250458031,50.80803824596316,True,49,2.908913148139301,101.6121855785116
49,2020-03-11,0,70.61776250458031,50.80803824596316,True,50,3.406736865061716,101.6121855785116
50,2020-03-12,0,70.61776250458031,50.80803824596316,True,51,3.986316145062889,101.6121855785116
51,2020-03-13,2,70.61776250458031,50.80803824596316,True,52,4.659819275051695,101.6121855785116
52,2020-03-14,2,70.61776250458031,50.80803824596316,True,53,5.440771886668658,101.6121855785116
53,2020-03-15,2,70.61776250458031,50.80803824596316,True,54,6.34404272937179,101.6121855785116
54,2020-03-16,2,70.61776250458031,50.80803824596316,True,55,7.385757443686312,101.6121855785116
55,2020-03-17,3,70.61776250458031,50.80803824596316,True,56,8.583115177291482,101.6121855785116
56,2020-03-18,4,70.61776250458031,50.80803824596316,True,57,9.954079934524463,101.6121855785116
57,2020-03-19,4,70.61776250458031,50.80803824596316,True,58,11.516917701910879,101.6121855785116
58,2020-03-20,5,70.61776250458031,50.80803824596316,True,59,13.289553180389644,101.6121855785116
59,2020-03-21,5,70.61776250458031,50.80803824596316,True,60,15.288728206661752,101.6121855785116
60,2020-03-22,9,70.61776250458031,50.80803824596316,True,61,17.52895950387337,101.6121855785116
61,2020-03-23,9,70.61776250458031,50.80803824596316,True,62,20.021317588361114,101.6121855785116
62,2020-03-24,12,70.61776250458031,50.80803824596316,True,63,22.77208147541084,101.6121855785116
63,2020-03-25,17,70.61776250458031,50.80803824596316,True,64,25.781362987618785,101.6121855785116
64,2020-03-26,28,70.61776250458031,50.80803824596316,True,65,29.04183456946904,101.6121855785116
65,2020-03-27,33,70.61776250458031,50.80803824596316,True,66,32.537726818780406,101.6121855785116
66,2020-03-28,46,70.61776250458031,50.80803824596316,True,67,36.24427540061951,101.6121855785116
67,2020-03-29,50,70.61776250458031,50.80803824596316,True,68,40.1277808139197,101.6121855785116
68,2020-03-30,50,70.61776250458031,50.80803824596316,True,69,44.14639203739362,101.6121855785116
69,2020-03-31,55,70.61776250458031,50.80803824596316,True,70,48.25163812940713,101.6121855785116
70,2020-04-01,55,70.61776250458031,50.80803824596316,True,71,52.39062288238527,101.6121855785116
71,2020-04-02,60,70.61776250458031,50.80803824596316,True,72,56.508688643241626,101.6121855785116
72,2020-04-03,62,70.61776250458031,50.80803824596316,True,73,60.552272422968656,101.6121855785116
73,2020-04-04,64,70.61776250458031,50.80803824596316,True,74,64.47164214140467,101.6121855785116
74,2020-04-05,64,70.61776250458031,50.80803824596316,True,75,68.2232229263801,101.6121855785116
75,2020-04-06,71,70.61776250458031,50.80803824596316,True,76,71.77129675197997,101.6121855785116
76,2020-04-07,74,70.61776250458031,50.80803824596316,True,77,75.08896389359884,101.6121855785116
77,2020-04-08,77,70.61776250458031,50.80803824596316,True,78,78.1583659042137,101.6121855785116
78,2020-04-09,82,70.61776250458031,50.80803824596316,True,79,80.97026348423485,101.6121855785116
79,2020-04-10,86,70.61776250458031,50.80803824596316,True,80,83.5231237253601,101.6121855785116
80,2020-04-11,92,70.61776250458031,50.80803824596316,True,81,85.82189559444437,101.6121855785116
81,2020-04-12,92,70.61776250458031,50.80803824596316,True,82,87.87664516415414,101.6121855785116
82,2020-04-13,92,70.61776250458031,50.80803824596316,True,83,89.70119319003614,101.6121855785116
83,2020-04-14,92,70.61776250458031,50.80803824596316,True,84,91.31185846930101,101.6121855785116
84,2020-04-15,93,70.61776250458031,50.80803824596316,True,85,92.72637042125291,101.6121855785116
85,2020-04-16,95,70.61776250458031,50.80803824596316,True,86,93.96297970840064,101.6121855785116
86,2020-04-17,96,70.61776250458031,50.80803824596316,True,87,95.03976942971488,101.6121855785116
87,2020-04-18,96,70.61776250458031,50.80803824596316,True,88,95.97415191241983,101.6121855785116
88,2020-04-19,97,70.61776250458031,50.80803824596316,True,89,96.78252631356588,101.6121855785116
89,2020-04-20,97,70.61776250458031,50.80803824596316,True,90,97.48006833907588,101.6121855785116
90,2020-04-21,97,70.61776250458031,50.80803824596316,True,91,98.08062353108669,101.6121855785116
91,2020-04-22,100,70.61776250458031,50.80803824596316,True,92,98.59667814844747,101.6121855785116
92,2020-04-23,100,70.61776250458031,50.80803824596316,True,93,99.03938543576785,101.6121855785116
93,2020-04-24,100,70.61776250458031,50.80803824596316,True,94,99.41862919456956,101.6121855785116
94,2020-04-25,100,70.61776250458031,50.80803824596316,True,95,99.74311051248682,101.6121855785116
95,2020-04-26,100,70.61776250458031,50.80803824596316,True,96,100.02044699411259,101.6121855785116
96,2020-04-27,100,70.61776250458031,50.80803824596316,True,97,100.25727675794491,101.6121855785116
97,2020-04-28,100,70.61776250458031,50.80803824596316,True,98,100.45936180960402,101.6121855785116
98,2020-04-29,100,70.61776250458031,50.80803824596316,True,99,100.63168722104601,101.6121855785116
99,2020-04-30,100,70.61776250458031,50.80803824596316,True,100,100.77855391389785,101.6121855785116
100,2020-05-01,100,70.61776250458031,50.80803824596316,True,101,100.90366384391788,101.6121855785116
101,2020-05-02,100,70.61776250458031,50.80803824596316,True,102,101.01019709027983,101.6121855785116
102,2020-05-03,100,70.61776250458031,50.80803824596316,True,103,101.10088083566059,101.6121855785116
103,2020-05-04,100,70.61776250458031,50.80803824596316,True,104,101.17805053739917,101.6121855785116
104,2020-05-05,101,70.61776250458031,50.80803824596316,True,105,101.2437037815369,101.6121855785116
105,2020-05-06,101,70.61776250458031,50.80803824596316,True,106,101.29954741560195,101.6121855785116
106,2020-05-07,101,70.61776250458031,50.80803824596316,True,107,101.34703859937746,101.6121855785116
107,2020-05-08,101,70.61776250458031,50.80803824596316,True,108,101.38742041555744,101.6121855785116
108,2020-05-09,101,70.61776250458031,50.80803824596316,True,109,101.42175265872348,101.6121855785116
109,2020-05-10,101,70.61776250458031,50.80803824596316,True,110,101.45093838189243,101.6121855785116
110,2020-05-11,101,70.61776250458031,50.80803824596316,True,111,101.47574673229414,101.6121855785116
111,2020-05-12,101,70.61776250458031,50.80803824596316,True,112,101.49683255702516,101.6121855785116
112,2020-05-13,101,70.61776250458031,50.80803824596316,True,113,101.51475320808409,101.6121855785116
113,2020-05-14,101,70.61776250458031,50.80803824596316,True,114,101.5299829271226,101.6121855785116
114,2020-05-15,101,70.61776250458031,50.80803824596316,True,115,101.54292514427082,101.6121855785116
115,2020-05-16,101,70.61776250458031,50.80803824596316,True,116,101.55392298327438,101.6121855785116
116,2020-05-17,101,70.61776250458031,50.80803824596316,True,117,101.5632682271548,101.6121855785116
117,2020-05-18,101,70.61776250458031,50.80803824596316,True,118,101.57120896467285,101.6121855785116
118,2020-05-19,101,70.61776250458031,50.80803824596316,True,119,101.57795610786143,101.6121855785116
119,2020-05-20,101,70.61776250458031,50.80803824596316,True,120,101.58368894453521,101.6121855785116
120,2020-05-21,101,70.61776250458031,50.80803824596316,True,121,101.58855986666731,101.6121855785116
121,2020-05-22,101,70.61776250458031,50.80803824596316,True,122,101.5926983955143,101.6121855785116
122,2020-05-23,101,70.61776250458031,50.80803824596316,True,123,101.59621460704506,101.6121855785116
