,ds,yhat,yhat_lower,yhat_upper,y,current_date,fastest_growth_day,growth_stabilized,current_day,cap
40,2020-03-02,1.0705229212489873,-1.0309883593281266,2.89381463710427,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
41,2020-03-03,0.7948140799088468,-1.2330287258620354,2.8067706698898376,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
42,2020-03-04,1.7416202135858037,-0.34572493131440923,3.7033364981466876,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
43,2020-03-05,1.8185900907143837,-0.038868540609908395,3.860275272151269,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
44,2020-03-06,1.9900497323835085,0.13372219614320074,4.136900703784911,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
45,2020-03-07,2.444903946621352,0.3788528240246652,4.4658795687255175,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
46,2020-03-08,3.100048415586789,1.08935071527229,5.183485721142246,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
47,2020-03-09,3.0548931794765406,0.9185417528197037,5.004089895207572,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
48,2020-03-10,3.07260354667384,0.9986185614532909,5.068265580524974,0.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
49,2020-03-11,4.352844152089046,2.360337397528093,6.327412392390672,1.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
50,2020-03-12,4.8076431714798105,2.7889297746033948,6.787087759209746,2.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
51,2020-03-13,5.405839049390346,3.5417742597173723,7.5100002439282845,8.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
52,2020-03-14,6.340861098021983,4.321399116781039,8.388775614664866,8.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
53,2020-03-15,7.533974788302879,5.628148347265203,9.480537101294118,10.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
54,2020-03-16,8.088584860068574,6.172601052300743,9.965740982585134,10.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
55,2020-03-17,8.771195963608074,6.585417527876878,10.716818293200431,12.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
56,2020-03-18,10.7838132027617,8.841897647386295,12.706759604154541,13.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
57,2020-03-19,12.039401249590707,10.045688870128068,14.053417422134936,15.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
58,2020-03-20,13.505873507192735,11.486649618106505,15.518711582496207,16.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
59,2020-03-21,15.373381847399408,13.474204995965986,17.31739694593628,16.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
60,2020-03-22,17.557069252899417,15.527712342594743,19.634940816002604,19.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
61,2020-03-23,19.150923634146388,17.27445933762359,21.08132617811815,19.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
62,2020-03-24,20.908390746705848,19.01719610049235,23.055814834880533,21.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
63,2020-03-25,24.014596526373737,22.0371138588365,26.00126926765088,26.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
64,2020-03-26,26.36186841160918,24.29780050570359,28.35771946223194,26.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
65,2020-03-27,28.894090670172034,26.881824735421624,31.05856447753103,26.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
66,2020-03-28,31.774707459054728,29.713797414214095,33.656417102380665,30.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
67,2020-03-29,34.89054517401863,32.85131857390115,37.03791593975658,32.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
68,2020-03-30,37.30705633112985,35.29071836359627,39.27258534394648,36.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
69,2020-03-31,39.750556146878935,37.85901330134282,41.695179233885845,36.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
70,2020-04-01,43.38216789511083,41.51060847056261,45.40139072395054,44.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
71,2020-04-02,46.0749981832634,44.209473303767076,48.027012415492784,47.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
72,2020-04-03,48.75989680379882,46.808232466883375,50.667094822858004,47.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
73,2020-04-04,51.59445018560302,49.53326267217434,53.7359804170263,53.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
74,2020-04-05,54.46725839823029,52.503692232233945,56.58255194212913,58.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
75,2020-04-06,56.45304075247801,54.44160822187801,58.58258039367675,58.0,2020-04-06,71.7425290865823,True,76,79.24130667657005
76,2020-04-07,58.29415864858108,56.15358972498942,60.20878808750915,,2020-04-06,71.7425290865823,True,76,79.24130667657005
77,2020-04-08,61.1733607598158,59.286407686522,63.2851990281358,,2020-04-06,71.7425290865823,True,76,79.24130667657005
78,2020-04-09,62.98941637804422,61.086339299519956,64.83395351519555,,2020-04-06,71.7425290865823,True,76,79.24130667657005
79,2020-04-10,64.7011670811291,62.50523393709748,66.69441295525539,,2020-04-06,71.7425290865823,True,76,79.24130667657005
80,2020-04-11,66.49482380827327,64.55310551980692,68.44174223530746,,2020-04-06,71.7425290865823,True,76,79.24130667657005
81,2020-04-12,68.2867141970486,66.17303126953324,70.18554346634875,,2020-04-06,71.7425290865823,True,76,79.24130667657005
82,2020-04-13,69.17713855262016,67.19953674962454,71.23456355115727,,2020-04-06,71.7425290865823,True,76,79.24130667657005
83,2020-04-14,69.93098622675988,67.93020215032497,71.88366411634809,,2020-04-06,71.7425290865823,True,76,79.24130667657005
84,2020-04-15,71.74993148876189,69.79711748740988,73.86414015836114,,2020-04-06,71.7425290865823,True,76,79.24130667657005
85,2020-04-16,72.54784815632937,70.5539869702855,74.66919706411095,,2020-04-06,71.7425290865823,True,76,79.24130667657005
86,2020-04-17,73.29491882596605,71.54525904476401,75.26922163077457,,2020-04-06,71.7425290865823,True,76,79.24130667657005
87,2020-04-18,74.18519736144292,72.11625920043873,76.16402581596452,,2020-04-06,71.7425290865823,True,76,79.24130667657005
88,2020-04-19,75.13975888397388,73.10893862007215,77.1122600193381,,2020-04-06,71.7425290865823,True,76,79.24130667657005
89,2020-04-20,75.26103156415643,73.2950581224929,77.33261287297827,,2020-04-06,71.7425290865823,True,76,79.24130667657005
90,2020-04-21,75.31390959550183,73.15680980727157,77.10541180345916,,2020-04-06,71.7425290865823,True,76,79.24130667657005
91,2020-04-22,76.4984276562694,74.60103610908365,78.55876992361638,,2020-04-06,71.7425290865823,True,76,79.24130667657005
92,2020-04-23,76.72561056378586,74.77853607386021,78.90018345287753,,2020-04-06,71.7425290865823,True,76,79.24130667657005
93,2020-04-24,76.96195975412716,74.94831087133882,78.87358624088363,,2020-04-06,71.7425290865823,True,76,79.24130667657005
94,2020-04-25,77.39732989538668,75.29634867156126,79.45513846150614,,2020-04-06,71.7425290865823,True,76,79.24130667657005
95,2020-04-26,77.9483308173673,75.91260247232107,79.86312369771076,,2020-04-06,71.7425290865823,True,76,79.24130667657005
