,Report_Date,Lesotho_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
22,2020-02-13,0,0,142.41968532493573,2.0370245262478113,False,23,0.012590718965949156,0.007418321991005962
23,2020-02-14,0,0,142.41968532493573,2.0370245262478113,False,24,0.01321267854610128,0.007418321991005962
24,2020-02-15,0,0,142.41968532493573,2.0370245262478113,False,25,0.013865256959345911,0.007418321991005962
25,2020-02-16,0,0,142.41968532493573,2.0370245262478113,False,26,0.014549950945170656,0.007418321991005962
26,2020-02-17,0,0,142.41968532493573,2.0370245262478113,False,27,0.015268329334410045,0.007418321991005962
27,2020-02-18,0,0,142.41968532493573,2.0370245262478113,False,28,0.016022036412806737,0.007418321991005962
28,2020-02-19,0,0,142.41968532493573,2.0370245262478113,False,29,0.016812795430422953,0.007418321991005962
29,2020-02-20,0,0,142.41968532493573,2.0370245262478113,False,30,0.01764241226207558,0.007418321991005962
30,2020-02-21,0,0,142.41968532493573,2.0370245262478113,False,31,0.018512779224025937,0.007418321991005962
31,2020-02-22,0,0,142.41968532493573,2.0370245262478113,False,32,0.019425879052196296,0.007418321991005962
32,2020-02-23,0,0,142.41968532493573,2.0370245262478113,False,33,0.02038378904720859,0.007418321991005962
33,2020-02-24,0,0,142.41968532493573,2.0370245262478113,False,34,0.021388685391542317,0.007418321991005962
34,2020-02-25,0,0,142.41968532493573,2.0370245262478113,False,35,0.02244284764408661,0.007418321991005962
35,2020-02-26,0,0,142.41968532493573,2.0370245262478113,False,36,0.023548663417311655,0.007418321991005962
36,2020-02-27,0,0,142.41968532493573,2.0370245262478113,False,37,0.02470863324220383,0.007418321991005962
37,2020-02-28,0,0,142.41968532493573,2.0370245262478113,False,38,0.02592537562599295,0.007418321991005962
38,2020-02-29,0,0,142.41968532493573,2.0370245262478113,False,39,0.027201632307544663,0.007418321991005962
39,2020-03-01,0,0,142.41968532493573,2.0370245262478113,False,40,0.02854027371509121,0.007418321991005962
40,2020-03-02,0,0,142.41968532493573,2.0370245262478113,False,41,0.029944304630724367,0.007418321991005962
41,2020-03-03,0,0,142.41968532493573,2.0370245262478113,False,42,0.03141687006576988,0.007418321991005962
42,2020-03-04,0,0,142.41968532493573,2.0370245262478113,False,43,0.032961261350796606,0.007418321991005962
43,2020-03-05,0,0,142.41968532493573,2.0370245262478113,False,44,0.034580922443578854,0.007418321991005962
44,2020-03-06,0,0,142.41968532493573,2.0370245262478113,False,45,0.03627945645782097,0.007418321991005962
45,2020-03-07,0,0,142.41968532493573,2.0370245262478113,False,46,0.038060632414859026,0.007418321991005962
46,2020-03-08,0,0,142.41968532493573,2.0370245262478113,False,47,0.03992839221986953,0.007418321991005962
47,2020-03-09,0,0,142.41968532493573,2.0370245262478113,False,48,0.04188685786332753,0.007418321991005962
48,2020-03-10,0,0,142.41968532493573,2.0370245262478113,False,49,0.04394033884755877,0.007418321991005962
49,2020-03-11,0,0,142.41968532493573,2.0370245262478113,False,50,0.04609333983721055,0.007418321991005962
50,2020-03-12,0,0,142.41968532493573,2.0370245262478113,False,51,0.048350568531312414,0.007418321991005962
51,2020-03-13,0,0,142.41968532493573,2.0370245262478113,False,52,0.05071694375330027,0.007418321991005962
52,2020-03-14,0,0,142.41968532493573,2.0370245262478113,False,53,0.0531976037539197,0.007418321991005962
53,2020-03-15,0,0,142.41968532493573,2.0370245262478113,False,54,0.055797914720297215,0.007418321991005962
54,2020-03-16,0,0,142.41968532493573,2.0370245262478113,False,55,0.05852347948265267,0.007418321991005962
55,2020-03-17,0,0,142.41968532493573,2.0370245262478113,False,56,0.06138014640811142,0.007418321991005962
56,2020-03-18,0,0,142.41968532493573,2.0370245262478113,False,57,0.06437401846884082,0.007418321991005962
57,2020-03-19,0,0,142.41968532493573,2.0370245262478113,False,58,0.06751146246927044,0.007418321991005962
58,2020-03-20,0,0,142.41968532493573,2.0370245262478113,False,59,0.07079911841443788,0.007418321991005962
59,2020-03-21,0,0,142.41968532493573,2.0370245262478113,False,60,0.07424390899851772,0.007418321991005962
60,2020-03-22,0,0,142.41968532493573,2.0370245262478113,False,61,0.07785304918931929,0.007418321991005962
61,2020-03-23,0,0,142.41968532493573,2.0370245262478113,False,62,0.08163405588096467,0.007418321991005962
62,2020-03-24,0,0,142.41968532493573,2.0370245262478113,False,63,0.08559475758306054,0.007418321991005962
63,2020-03-25,0,0,142.41968532493573,2.0370245262478113,False,64,0.08974330411044007,0.007418321991005962
64,2020-03-26,0,0,142.41968532493573,2.0370245262478113,False,65,0.09408817623295493,0.007418321991005962
65,2020-03-27,0,0,142.41968532493573,2.0370245262478113,False,66,0.09863819523982825,0.007418321991005962
66,2020-03-28,0,0,142.41968532493573,2.0370245262478113,False,67,0.10340253236771813,0.007418321991005962
67,2020-03-29,0,0,142.41968532493573,2.0370245262478113,False,68,0.10839071803587765,0.007418321991005962
68,2020-03-30,0,0,142.41968532493573,2.0370245262478113,False,69,0.11361265082561636,0.007418321991005962
69,2020-03-31,0,0,142.41968532493573,2.0370245262478113,False,70,0.11907860613466148,0.007418321991005962
70,2020-04-01,0,0,142.41968532493573,2.0370245262478113,False,71,0.12479924442998093,0.007418321991005962
71,2020-04-02,0,0,142.41968532493573,2.0370245262478113,False,72,0.13078561901515842,0.007418321991005962
72,2020-04-03,0,0,142.41968532493573,2.0370245262478113,False,73,0.13704918322051168,0.007418321991005962
73,2020-04-04,0,0,142.41968532493573,2.0370245262478113,False,74,0.14360179691582153,0.007418321991005962
74,2020-04-05,0,0,142.41968532493573,2.0370245262478113,False,75,0.15045573223681435,0.007418321991005962
75,2020-04-06,0,0,142.41968532493573,2.0370245262478113,False,76,0.15762367840743144,0.007418321991005962
76,2020-04-07,0,0,142.41968532493573,2.0370245262478113,False,77,0.1651187455304644,0.007418321991005962
77,2020-04-08,0,0,142.41968532493573,2.0370245262478113,False,78,0.17295446720937438,0.007418321991005962
78,2020-04-09,0,0,142.41968532493573,2.0370245262478113,False,79,0.1811448018541084,0.007418321991005962
79,2020-04-10,0,0,142.41968532493573,2.0370245262478113,False,80,0.18970413251353888,0.007418321991005962
80,2020-04-11,0,0,142.41968532493573,2.0370245262478113,False,81,0.19864726506687905,0.007418321991005962
81,2020-04-12,0,0,142.41968532493573,2.0370245262478113,False,82,0.2079894245961553,0.007418321991005962
82,2020-04-13,0,0,142.41968532493573,2.0370245262478113,False,83,0.21774624975168508,0.007418321991005962
83,2020-04-14,0,0,142.41968532493573,2.0370245262478113,False,84,0.22793378491264196,0.007418321991005962
84,2020-04-15,0,0,142.41968532493573,2.0370245262478113,False,85,0.23856846993536285,0.007418321991005962
85,2020-04-16,0,0,142.41968532493573,2.0370245262478113,False,86,0.24966712727324142,0.007418321991005962
86,2020-04-17,0,0,142.41968532493573,2.0370245262478113,False,87,0.26124694624408473,0.007418321991005962
87,2020-04-18,0,0,142.41968532493573,2.0370245262478113,False,88,0.2733254642139046,0.007418321991005962
88,2020-04-19,0,0,142.41968532493573,2.0370245262478113,False,89,0.28592054446055515,0.007418321991005962
89,2020-04-20,0,0,142.41968532493573,2.0370245262478113,False,90,0.2990503504766931,0.007418321991005962
90,2020-04-21,0,0,142.41968532493573,2.0370245262478113,False,91,0.3127333164695513,0.007418321991005962
91,2020-04-22,0,0,142.41968532493573,2.0370245262478113,False,92,0.3269881138153311,0.007418321991005962
92,2020-04-23,0,0,142.41968532493573,2.0370245262478113,False,93,0.34183361322898587,0.007418321991005962
93,2020-04-24,0,0,142.41968532493573,2.0370245262478113,False,94,0.3572888424162135,0.007418321991005962
94,2020-04-25,0,0,142.41968532493573,2.0370245262478113,False,95,0.3733729389839728,0.007418321991005962
95,2020-04-26,0,0,142.41968532493573,2.0370245262478113,False,96,0.3901050983992442,0.007418321991005962
96,2020-04-27,0,0,142.41968532493573,2.0370245262478113,False,97,0.4075045168034887,0.007418321991005962
97,2020-04-28,0,0,142.41968532493573,2.0370245262478113,False,98,0.42559032851274836,0.007418321991005962
98,2020-04-29,0,0,142.41968532493573,2.0370245262478113,False,99,0.44438153806102193,0.007418321991005962
99,2020-04-30,0,0,142.41968532493573,2.0370245262478113,False,100,0.4638969466778146,0.007418321991005962
100,2020-05-01,0,0,142.41968532493573,2.0370245262478113,False,101,0.48415507313000306,0.007418321991005962
101,2020-05-02,0,0,142.41968532493573,2.0370245262478113,False,102,0.5051740689036655,0.007418321991005962
102,2020-05-03,0,0,142.41968532493573,2.0370245262478113,False,103,0.5269716277535862,0.007418321991005962
103,2020-05-04,0,0,142.41968532493573,2.0370245262478113,False,104,0.5495648897069172,0.007418321991005962
104,2020-05-05,0,0,142.41968532493573,2.0370245262478113,False,105,0.5729703396730272,0.007418321991005962
105,2020-05-06,0,0,142.41968532493573,2.0370245262478113,False,106,0.59720370088387,0.007418321991005962
106,2020-05-07,0,0,142.41968532493573,2.0370245262478113,False,107,0.6222798234680307,0.007418321991005962
107,2020-05-08,0,0,142.41968532493573,2.0370245262478113,False,108,0.6482125685466279,0.007418321991005962
108,2020-05-09,0,0,142.41968532493573,2.0370245262478113,False,109,0.6750146883299125,0.007418321991005962
109,2020-05-10,0,0,142.41968532493573,2.0370245262478113,False,110,0.702697702788936,0.007418321991005962
110,2020-05-11,0,0,142.41968532493573,2.0370245262478113,False,111,0.7312717735761514,0.007418321991005962
111,2020-05-12,0,0,142.41968532493573,2.0370245262478113,False,112,0.7607455759709957,0.007418321991005962
112,2020-05-13,1,1,142.41968532493573,2.0370245262478113,False,113,0.7911261697299803,0.007418321991005962
113,2020-05-14,1,1,142.41968532493573,2.0370245262478113,False,114,0.8224188698239033,0.007418321991005962
114,2020-05-15,1,1,142.41968532493573,2.0370245262478113,False,115,0.8546271181455509,0.007418321991005962
115,2020-05-16,1,1,142.41968532493573,2.0370245262478113,False,116,0.8877523573675634,0.007418321991005962
116,2020-05-17,1,1,142.41968532493573,2.0370245262478113,False,117,0.9217939082196377,0.007418321991005962
117,2020-05-18,1,1,142.41968532493573,2.0370245262478113,False,118,0.9567488515344502,0.007418321991005962
118,2020-05-19,1,1,142.41968532493573,2.0370245262478113,False,119,0.992611916479939,0.007418321991005962
119,2020-05-20,1,1,142.41968532493573,2.0370245262478113,False,120,1.029375376449259,0.007418321991005962
120,2020-05-21,1,1,142.41968532493573,2.0370245262478113,False,121,1.0670289541160811,0.007418321991005962
121,2020-05-22,2,2,142.41968532493573,2.0370245262478113,False,122,1.1055597371793562,0.007418321991005962
122,2020-05-23,2,2,142.41968532493573,2.0370245262478113,False,123,1.1449521063158015,0.007418321991005962
123,2020-05-24,2,2,142.41968532493573,2.0370245262478113,False,124,1.1851876768279532,0.007418321991005962
124,2020-05-25,2,2,142.41968532493573,2.0370245262478113,False,125,1.2262452554188967,0.007418321991005962
125,2020-05-26,2,2,142.41968532493573,2.0370245262478113,False,126,1.2681008134403142,0.007418321991005962
126,2020-05-27,2,2,142.41968532493573,2.0370245262478113,False,127,1.3107274778474651,0.007418321991005962
127,2020-05-28,2,1,142.41968532493573,2.0370245262478113,False,128,1.3540955409529232,0.007418321991005962
