,Report_Date,El Salvador_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
96,2020-04-27,323,127.03167327077966,2190.7370310894516,False,97,335.5760664372872,4381.474062178903
97,2020-04-28,345,127.03167327077966,2190.7370310894516,False,98,362.18317814694916,4381.474062178903
98,2020-04-29,377,127.03167327077966,2190.7370310894516,False,99,390.69619339762187,4381.474062178903
99,2020-04-30,395,127.03167327077966,2190.7370310894516,False,100,421.2186644371026,4381.474062178903
100,2020-05-01,424,127.03167327077966,2190.7370310894516,False,101,453.8544702533788,4381.474062178903
101,2020-05-02,446,127.03167327077966,2190.7370310894516,False,102,488.7068443963981,4381.474062178903
102,2020-05-03,490,127.03167327077966,2190.7370310894516,False,103,525.8772542127986,4381.474062178903
103,2020-05-04,555,127.03167327077966,2190.7370310894516,False,104,565.4641273445104,4381.474062178903
104,2020-05-05,587,127.03167327077966,2190.7370310894516,False,105,607.561424899983,4381.474062178903
105,2020-05-06,633,127.03167327077966,2190.7370310894516,False,106,652.2570651580601,4381.474062178903
106,2020-05-07,695,127.03167327077966,2190.7370310894516,False,107,699.631207034514,4381.474062178903
107,2020-05-08,742,127.03167327077966,2190.7370310894516,False,108,749.7544088067905,4381.474062178903
108,2020-05-09,784,127.03167327077966,2190.7370310894516,False,109,802.6856846675506,4381.474062178903
109,2020-05-10,889,127.03167327077966,2190.7370310894516,False,110,858.4704893999098,4381.474062178903
110,2020-05-11,958,127.03167327077966,2190.7370310894516,False,111,917.1386695870533,4381.474062178903
111,2020-05-12,998,127.03167327077966,2190.7370310894516,False,112,978.7024279423631,4381.474062178903
112,2020-05-13,1037,127.03167327077966,2190.7370310894516,False,113,1043.1543551351426,4381.474062178903
113,2020-05-14,1112,127.03167327077966,2190.7370310894516,False,114,1110.4655903687535,4381.474062178903
114,2020-05-15,1210,127.03167327077966,2190.7370310894516,False,115,1180.5841773550244,4381.474062178903
115,2020-05-16,1265,127.03167327077966,2190.7370310894516,False,116,1253.4336856023272,4381.474062178903
116,2020-05-17,1338,127.03167327077966,2190.7370310894516,False,117,1328.9121674894611,4381.474062178903
117,2020-05-18,1413,127.03167327077966,2190.7370310894516,False,118,1406.8915188977642,4381.474062178903
118,2020-05-19,1498,127.03167327077966,2190.7370310894516,False,119,1487.217304816328,4381.474062178903
119,2020-05-20,1571,127.03167327077966,2190.7370310894516,False,120,1569.7091011123657,4381.474062178903
120,2020-05-21,1640,127.03167327077966,2190.7370310894516,False,121,1654.161389616355,4381.474062178903
121,2020-05-22,1725,127.03167327077966,2190.7370310894516,False,122,1740.3450261498142,4381.474062178903
122,2020-05-23,1819,127.03167327077966,2190.7370310894516,False,123,1828.0092807755232,4381.474062178903
