,Report_Date,Botswana_cases,active_patients,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
39,2020-03-01,0,0,85.17973138487176,13.892775998742739,True,40,0.10626687683230257,27.743973122673818
40,2020-03-02,0,0,85.17973138487176,13.892775998742739,True,41,0.12012966867549356,27.743973122673818
41,2020-03-03,0,0,85.17973138487176,13.892775998742739,True,42,0.1357920259215686,27.743973122673818
42,2020-03-04,0,0,85.17973138487176,13.892775998742739,True,43,0.1534850928510023,27.743973122673818
43,2020-03-05,0,0,85.17973138487176,13.892775998742739,True,44,0.17346902064969427,27.743973122673818
44,2020-03-06,0,0,85.17973138487176,13.892775998742739,True,45,0.19603641835828342,27.743973122673818
45,2020-03-07,0,0,85.17973138487176,13.892775998742739,True,46,0.22151616152018003,27.743973122673818
46,2020-03-08,0,0,85.17973138487176,13.892775998742739,True,47,0.25027758039750275,27.743973122673818
47,2020-03-09,0,0,85.17973138487176,13.892775998742739,True,48,0.28273504610359546,27.743973122673818
48,2020-03-10,0,0,85.17973138487176,13.892775998742739,True,49,0.3193529674888129,27.743973122673818
49,2020-03-11,0,0,85.17973138487176,13.892775998742739,True,50,0.36065120353001945,27.743973122673818
50,2020-03-12,0,0,85.17973138487176,13.892775998742739,True,51,0.4072108846071623,27.743973122673818
51,2020-03-13,0,0,85.17973138487176,13.892775998742739,True,52,0.4596806205589223,27.743973122673818
52,2020-03-14,0,0,85.17973138487176,13.892775998742739,True,53,0.5187830528049804,27.743973122673818
53,2020-03-15,0,0,85.17973138487176,13.892775998742739,True,54,0.5853216809712569,27.743973122673818
54,2020-03-16,0,0,85.17973138487176,13.892775998742739,True,55,0.6601878600934145,27.743973122673818
55,2020-03-17,0,0,85.17973138487176,13.892775998742739,True,56,0.7443678212483319,27.743973122673818
56,2020-03-18,0,0,85.17973138487176,13.892775998742739,True,57,0.8389495149988901,27.743973122673818
57,2020-03-19,0,0,85.17973138487176,13.892775998742739,True,58,0.9451290120594632,27.743973122673818
58,2020-03-20,0,0,85.17973138487176,13.892775998742739,True,59,1.0642161181061176,27.743973122673818
59,2020-03-21,0,0,85.17973138487176,13.892775998742739,True,60,1.1976387692240267,27.743973122673818
60,2020-03-22,0,0,85.17973138487176,13.892775998742739,True,61,1.3469456715809651,27.743973122673818
61,2020-03-23,0,0,85.17973138487176,13.892775998742739,True,62,1.5138065354224766,27.743973122673818
62,2020-03-24,0,0,85.17973138487176,13.892775998742739,True,63,1.7000091333056775,27.743973122673818
63,2020-03-25,0,0,85.17973138487176,13.892775998742739,True,64,1.9074522922805395,27.743973122673818
64,2020-03-26,0,0,85.17973138487176,13.892775998742739,True,65,2.13813381970138,27.743973122673818
65,2020-03-27,0,0,85.17973138487176,13.892775998742739,True,66,2.3941322770592444,27.743973122673818
66,2020-03-28,0,0,85.17973138487176,13.892775998742739,True,67,2.6775814751704283,27.743973122673818
67,2020-03-29,0,0,85.17973138487176,13.892775998742739,True,68,2.9906365918796105,27.743973122673818
68,2020-03-30,3,3,85.17973138487176,13.892775998742739,True,69,3.3354309393533317,27.743973122673818
69,2020-03-31,4,3,85.17973138487176,13.892775998742739,True,70,3.714022664102854,27.743973122673818
70,2020-04-01,4,3,85.17973138487176,13.892775998742739,True,71,4.128331080618248,27.743973122673818
71,2020-04-02,4,3,85.17973138487176,13.892775998742739,True,72,4.580062944600062,27.743973122673818
72,2020-04-03,4,3,85.17973138487176,13.892775998742739,True,73,5.070629776635665,27.743973122673818
73,2020-04-04,4,3,85.17973138487176,13.892775998742739,True,74,5.601058341724403,27.743973122673818
74,2020-04-05,6,5,85.17973138487176,13.892775998742739,True,75,6.171897532002411,27.743973122673818
75,2020-04-06,6,5,85.17973138487176,13.892775998742739,True,76,6.7831261064187975,27.743973122673818
76,2020-04-07,6,5,85.17973138487176,13.892775998742739,True,77,7.434066884394712,27.743973122673818
77,2020-04-08,6,5,85.17973138487176,13.892775998742739,True,78,8.123313902316218,27.743973122673818
78,2020-04-09,13,12,85.17973138487176,13.892775998742739,True,79,8.848679527911024,27.743973122673818
79,2020-04-10,13,12,85.17973138487176,13.892775998742739,True,80,9.607168395750492,27.743973122673818
80,2020-04-11,13,12,85.17973138487176,13.892775998742739,True,81,10.394984125314334,27.743973122673818
81,2020-04-12,13,12,85.17973138487176,13.892775998742739,True,82,11.207573043472962,27.743973122673818
82,2020-04-13,13,12,85.17973138487176,13.892775998742739,True,83,12.039706611151786,27.743973122673818
83,2020-04-14,13,12,85.17973138487176,13.892775998742739,True,84,12.885601148980697,27.743973122673818
84,2020-04-15,13,12,85.17973138487176,13.892775998742739,True,85,13.739070105317836,27.743973122673818
85,2020-04-16,15,14,85.17973138487176,13.892775998742739,True,86,14.593700943325773,27.743973122673818
86,2020-04-17,15,14,85.17973138487176,13.892775998742739,True,87,15.443046195217946,27.743973122673818
87,2020-04-18,15,14,85.17973138487176,13.892775998742739,True,88,16.280816728883877,27.743973122673818
88,2020-04-19,20,19,85.17973138487176,13.892775998742739,True,89,17.101065034382735,27.743973122673818
89,2020-04-20,20,19,85.17973138487176,13.892775998742739,True,90,17.898347403734537,27.743973122673818
90,2020-04-21,20,19,85.17973138487176,13.892775998742739,True,91,18.66785607576293,27.743973122673818
91,2020-04-22,22,21,85.17973138487176,13.892775998742739,True,92,19.405515405758322,27.743973122673818
92,2020-04-23,22,21,85.17973138487176,13.892775998742739,True,93,20.108039457344763,27.743973122673818
93,2020-04-24,22,21,85.17973138487176,13.892775998742739,True,94,20.772951652406018,27.743973122673818
94,2020-04-25,22,21,85.17973138487176,13.892775998742739,True,95,21.398569877160107,27.743973122673818
95,2020-04-26,22,21,85.17973138487176,13.892775998742739,True,96,21.9839624770231,27.743973122673818
96,2020-04-27,22,21,85.17973138487176,13.892775998742739,True,97,22.528881773762354,27.743973122673818
97,2020-04-28,23,22,85.17973138487176,13.892775998742739,True,98,23.033682132987508,27.743973122673818
98,2020-04-29,23,17,85.17973138487176,13.892775998742739,True,99,23.49922932502341,27.743973122673818
99,2020-04-30,23,17,85.17973138487176,13.892775998742739,True,100,23.926807140407526,27.743973122673818
100,2020-05-01,23,14,85.17973138487176,13.892775998742739,True,101,24.318026140002587,27.743973122673818
101,2020-05-02,23,14,85.17973138487176,13.892775998742739,True,102,24.67473821900815,27.743973122673818
102,2020-05-03,23,14,85.17973138487176,13.892775998742739,True,103,24.998959487184578,27.743973122673818
103,2020-05-04,23,14,85.17973138487176,13.892775998742739,True,104,25.29280291322479,27.743973122673818
104,2020-05-05,23,14,85.17973138487176,13.892775998742739,True,105,25.558421305525542,27.743973122673818
105,2020-05-06,23,14,85.17973138487176,13.892775998742739,True,106,25.79796052516555,27.743973122673818
106,2020-05-07,23,13,85.17973138487176,13.892775998742739,True,107,26.013522344248013,27.743973122673818
107,2020-05-08,23,13,85.17973138487176,13.892775998742739,True,108,26.207136052045076,27.743973122673818
108,2020-05-09,23,10,85.17973138487176,13.892775998742739,True,109,26.38073774243485,27.743973122673818
109,2020-05-10,23,10,85.17973138487176,13.892775998742739,True,110,26.536156156600402,27.743973122673818
110,2020-05-11,24,11,85.17973138487176,13.892775998742739,True,111,26.67510397435374,27.743973122673818
111,2020-05-12,24,6,85.17973138487176,13.892775998742739,True,112,26.799173519353456,27.743973122673818
112,2020-05-13,24,6,85.17973138487176,13.892775998742739,True,113,26.909835946543534,27.743973122673818
113,2020-05-14,24,6,85.17973138487176,13.892775998742739,True,114,27.00844309807497,27.743973122673818
114,2020-05-15,24,6,85.17973138487176,13.892775998742739,True,115,27.096231335095204,27.743973122673818
115,2020-05-16,24,6,85.17973138487176,13.892775998742739,True,116,27.17432676926333,27.743973122673818
116,2020-05-17,25,7,85.17973138487176,13.892775998742739,True,117,27.243751424866844,27.743973122673818
117,2020-05-18,25,7,85.17973138487176,13.892775998742739,True,118,27.305429957447128,27.743973122673818
118,2020-05-19,25,7,85.17973138487176,13.892775998742739,True,119,27.360196636966315,27.743973122673818
119,2020-05-20,25,7,85.17973138487176,13.892775998742739,True,120,27.408802372929422,27.743973122673818
120,2020-05-21,29,9,85.17973138487176,13.892775998742739,True,121,27.451921616341796,27.743973122673818
121,2020-05-22,30,10,85.17973138487176,13.892775998742739,True,122,27.49015902013195,27.743973122673818
122,2020-05-23,30,10,85.17973138487176,13.892775998742739,True,123,27.524055777058614,27.743973122673818
123,2020-05-24,35,15,85.17973138487176,13.892775998742739,True,124,27.554095583519747,27.743973122673818
124,2020-05-25,35,15,85.17973138487176,13.892775998742739,True,125,27.58071020039415,27.743973122673818
125,2020-05-26,35,14,85.17973138487176,13.892775998742739,True,126,27.60428459925337,27.743973122673818
126,2020-05-27,35,14,85.17973138487176,13.892775998742739,True,127,27.62516169502709,27.743973122673818
127,2020-05-28,35,14,85.17973138487176,13.892775998742739,True,128,27.64364667538252,27.743973122673818
