,Report_Date,Australia_south australia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
72,2020-04-03,396,65.42551179891257,224.05229973300004,True,73,354.5928008850288,448.0685388856604
73,2020-04-04,407,65.42551179891257,224.05229973300004,True,74,366.94885817704113,448.0685388856604
74,2020-04-05,407,65.42551179891257,224.05229973300004,True,75,377.995069478304,448.0685388856604
75,2020-04-06,411,65.42551179891257,224.05229973300004,True,76,387.7849170820865,448.0685388856604
76,2020-04-07,411,65.42551179891257,224.05229973300004,True,77,396.3947536242491,448.0685388856604
77,2020-04-08,415,65.42551179891257,224.05229973300004,True,78,403.91569025387116,448.0685388856604
78,2020-04-09,420,65.42551179891257,224.05229973300004,True,79,410.4466645507887,448.0685388856604
79,2020-04-10,428,65.42551179891257,224.05229973300004,True,80,416.0888919409136,448.0685388856604
80,2020-04-11,429,65.42551179891257,224.05229973300004,True,81,420.94169890166233,448.0685388856604
81,2020-04-12,429,65.42551179891257,224.05229973300004,True,82,425.0996062635843,448.0685388856604
82,2020-04-13,429,65.42551179891257,224.05229973300004,True,83,428.65046480078655,448.0685388856604
83,2020-04-14,433,65.42551179891257,224.05229973300004,True,84,431.6744259028441,448.0685388856604
84,2020-04-15,433,65.42551179891257,224.05229973300004,True,85,434.24354052334513,448.0685388856604
85,2020-04-16,433,65.42551179891257,224.05229973300004,True,86,436.4218060332764,448.0685388856604
86,2020-04-17,435,65.42551179891257,224.05229973300004,True,87,438.26551326054596,448.0685388856604
87,2020-04-18,435,65.42551179891257,224.05229973300004,True,88,439.8237786819502,448.0685388856604
88,2020-04-19,435,65.42551179891257,224.05229973300004,True,89,441.1391760720607,448.0685388856604
89,2020-04-20,435,65.42551179891257,224.05229973300004,True,90,442.2484064615921,448.0685388856604
90,2020-04-21,437,65.42551179891257,224.05229973300004,True,91,443.18296476923604,448.0685388856604
91,2020-04-22,438,65.42551179891257,224.05229973300004,True,92,443.9697763511665,448.0685388856604
92,2020-04-23,438,65.42551179891257,224.05229973300004,True,93,444.63178765647723,448.0685388856604
93,2020-04-24,438,65.42551179891257,224.05229973300004,True,94,445.1885029504075,448.0685388856604
94,2020-04-25,438,65.42551179891257,224.05229973300004,True,95,445.6564643885235,448.0685388856604
95,2020-04-26,438,65.42551179891257,224.05229973300004,True,96,446.0496762114906,448.0685388856604
96,2020-04-27,438,65.42551179891257,224.05229973300004,True,97,446.37997598345845,448.0685388856604
97,2020-04-28,438,65.42551179891257,224.05229973300004,True,98,446.65735700896016,448.0685388856604
98,2020-04-29,438,65.42551179891257,224.05229973300004,True,99,446.89024662964357,448.0685388856604
99,2020-04-30,438,65.42551179891257,224.05229973300004,True,100,447.0857452411337,448.0685388856604
100,2020-05-01,438,65.42551179891257,224.05229973300004,True,101,447.2498307386021,448.0685388856604
101,2020-05-02,438,65.42551179891257,224.05229973300004,True,102,447.3875328073209,448.0685388856604
102,2020-05-03,438,65.42551179891257,224.05229973300004,True,103,447.50308109712205,448.0685388856604
103,2020-05-04,438,65.42551179891257,224.05229973300004,True,104,447.60003090761694,448.0685388856604
104,2020-05-05,438,65.42551179891257,224.05229973300004,True,105,447.6813695966486,448.0685388856604
105,2020-05-06,438,65.42551179891257,224.05229973300004,True,106,447.7496065276179,448.0685388856604
106,2020-05-07,439,65.42551179891257,224.05229973300004,True,107,447.8068490032825,448.0685388856604
107,2020-05-08,439,65.42551179891257,224.05229973300004,True,108,447.8548662998516,448.0685388856604
108,2020-05-09,439,65.42551179891257,224.05229973300004,True,109,447.8951436174268,448.0685388856604
