,Report_Date,Guinea-Bissau_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,0,84.84567505123039,16.96290746532258,False,57,2.8174805570535164,0.22881035816171424
57,2020-03-19,0,84.84567505123039,16.96290746532258,False,58,3.048464932721462,0.22881035816171424
58,2020-03-20,0,84.84567505123039,16.96290746532258,False,59,3.2963793895468356,0.22881035816171424
59,2020-03-21,0,84.84567505123039,16.96290746532258,False,60,3.5621294245867317,0.22881035816171424
60,2020-03-22,0,84.84567505123039,16.96290746532258,False,61,3.846613300039706,0.22881035816171424
61,2020-03-23,0,84.84567505123039,16.96290746532258,False,62,4.1507112324951105,0.22881035816171424
62,2020-03-24,0,84.84567505123039,16.96290746532258,False,63,4.475273079215173,0.22881035816171424
63,2020-03-25,2,84.84567505123039,16.96290746532258,False,64,4.821104524094585,0.22881035816171424
64,2020-03-26,2,84.84567505123039,16.96290746532258,False,65,5.188951815427363,0.22881035816171424
65,2020-03-27,2,84.84567505123039,16.96290746532258,False,66,5.57948516723086,0.22881035816171424
66,2020-03-28,2,84.84567505123039,16.96290746532258,False,67,5.993281005184458,0.22881035816171424
67,2020-03-29,2,84.84567505123039,16.96290746532258,False,68,6.4308033159905,0.22881035816171424
68,2020-03-30,8,84.84567505123039,16.96290746532258,False,69,6.892384442952901,0.22881035816171424
69,2020-03-31,8,84.84567505123039,16.96290746532258,False,70,7.378205757508188,0.22881035816171424
70,2020-04-01,9,84.84567505123039,16.96290746532258,False,71,7.888278721914418,0.22881035816171424
71,2020-04-02,9,84.84567505123039,16.96290746532258,False,72,8.422426936796278,0.22881035816171424
72,2020-04-03,15,84.84567505123039,16.96290746532258,False,73,8.980269832341786,0.22881035816171424
73,2020-04-04,18,84.84567505123039,16.96290746532258,False,74,9.561208706651733,0.22881035816171424
74,2020-04-05,18,84.84567505123039,16.96290746532258,False,75,10.164415831977275,0.22881035816171424
