,Report_Date,Saint Lucia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
48,2020-03-10,0,78.18960812547881,20.30211667698852,False,49,0.544647307228108,0.035150255390343305
49,2020-03-11,0,78.18960812547881,20.30211667698852,False,50,0.6297081699977263,0.035150255390343305
50,2020-03-12,0,78.18960812547881,20.30211667698852,False,51,0.7278121465468893,0.035150255390343305
51,2020-03-13,0,78.18960812547881,20.30211667698852,False,52,0.8408785106827217,0.035150255390343305
52,2020-03-14,1,78.18960812547881,20.30211667698852,False,53,0.9710821032084525,0.035150255390343305
53,2020-03-15,2,78.18960812547881,20.30211667698852,False,54,1.1208784103475384,0.035150255390343305
54,2020-03-16,2,78.18960812547881,20.30211667698852,False,55,1.293027992632462,0.035150255390343305
55,2020-03-17,2,78.18960812547881,20.30211667698852,False,56,1.4906189138955745,0.035150255390343305
56,2020-03-18,2,78.18960812547881,20.30211667698852,False,57,1.7170853415007539,0.035150255390343305
57,2020-03-19,2,78.18960812547881,20.30211667698852,False,58,1.976219916931361,0.035150255390343305
58,2020-03-20,2,78.18960812547881,20.30211667698852,False,59,2.2721768379155383,0.035150255390343305
59,2020-03-21,2,78.18960812547881,20.30211667698852,False,60,2.6094618741027413,0.035150255390343305
60,2020-03-22,2,78.18960812547881,20.30211667698852,False,61,2.992904807959748,0.035150255390343305
61,2020-03-23,3,78.18960812547881,20.30211667698852,False,62,3.4276091360850987,0.035150255390343305
62,2020-03-24,3,78.18960812547881,20.30211667698852,False,63,3.91887341318579,0.035150255390343305
63,2020-03-25,3,78.18960812547881,20.30211667698852,False,64,4.472078552573378,0.035150255390343305
64,2020-03-26,3,78.18960812547881,20.30211667698852,False,65,5.09253594534314,0.035150255390343305
65,2020-03-27,3,78.18960812547881,20.30211667698852,False,66,5.785292694769001,0.035150255390343305
66,2020-03-28,3,78.18960812547881,20.30211667698852,False,67,6.554892854705303,0.035150255390343305
67,2020-03-29,9,78.18960812547881,20.30211667698852,False,68,7.405097522745579,0.035150255390343305
68,2020-03-30,9,78.18960812547881,20.30211667698852,False,69,8.338572029995671,0.035150255390343305
69,2020-03-31,13,78.18960812547881,20.30211667698852,False,70,9.356555082287954,0.035150255390343305
70,2020-04-01,13,78.18960812547881,20.30211667698852,False,71,10.458531955893156,0.035150255390343305
71,2020-04-02,13,78.18960812547881,20.30211667698852,False,72,11.641940700404811,0.035150255390343305
72,2020-04-03,13,78.18960812547881,20.30211667698852,False,73,12.90194530526517,0.035150255390343305
73,2020-04-04,14,78.18960812547881,20.30211667698852,False,74,14.231311274081017,0.035150255390343305
74,2020-04-05,14,78.18960812547881,20.30211667698852,False,75,15.620415497101472,0.035150255390343305
